Time,Ax,Ay,Az
3.49,-0.98,-0.01,0.00
3.54,-0.96,0.03,-0.09
3.59,-0.97,0.04,-0.03
3.65,-0.93,0.03,-0.05
3.70,-1.05,0.07,-0.06
3.75,-1.01,0.03,-0.05
3.81,-1.03,0.11,-0.12
3.86,-1.11,0.10,-0.17
3.91,-0.93,0.02,-0.08
3.97,-1.06,0.09,-0.07
4.02,-0.88,0.04,-0.09
4.07,-0.95,0.04,-0.08
4.13,-0.97,0.02,-0.04
4.18,-0.93,0.09,-0.13
4.23,-0.98,0.02,-0.08
4.29,-0.96,0.02,-0.10
4.34,-0.98,0.05,-0.10
4.39,-0.99,0.06,-0.09
4.45,-0.99,0.03,-0.05
4.50,-0.98,0.02,-0.09
4.55,-0.94,-0.00,-0.01
4.61,-0.95,0.05,-0.08
4.66,-1.01,0.02,-0.07
4.71,-0.94,0.04,-0.10
4.76,-0.99,0.02,-0.09
4.82,-0.97,0.02,-0.06
4.87,-0.97,0.01,-0.10
4.93,-0.96,0.03,-0.08
4.98,-1.02,0.04,-0.10
5.03,-0.98,0.05,-0.09
5.09,-0.96,0.04,-0.07
5.14,-1.01,0.05,-0.09
5.19,-1.03,0.04,-0.07
5.25,-1.04,0.03,-0.10
5.30,-1.01,0.05,-0.10
5.35,-0.97,0.03,-0.08
5.41,-0.98,0.01,-0.07
5.46,-1.03,0.02,-0.07
5.51,-0.96,0.03,-0.07
5.57,-0.94,0.03,-0.10
5.62,-1.08,0.00,-0.05
5.67,-0.97,0.04,-0.07
5.73,-1.00,0.04,-0.13
5.78,-1.04,0.04,-0.04
5.83,-0.95,0.04,-0.06
5.89,-0.99,0.04,-0.08
5.94,-1.08,0.05,-0.11
5.99,-0.89,0.06,-0.07
6.05,-1.02,0.04,-0.06
6.10,-0.96,0.06,-0.07
6.15,-0.95,0.02,-0.07
6.21,-0.94,0.05,-0.06
6.26,-1.00,0.04,-0.06
6.31,-0.89,-0.03,-0.03
6.37,-1.02,-0.04,-0.09
6.42,-1.05,0.02,-0.07
6.47,-0.95,0.01,-0.03
6.53,-0.96,0.01,-0.07
6.58,-0.99,0.00,-0.06
6.63,-0.98,0.03,-0.05
6.69,-1.07,0.08,-0.12
6.74,-0.94,0.02,-0.07
6.79,-0.95,0.03,-0.08
6.84,-1.02,0.01,-0.05
6.90,-1.00,-0.00,-0.06
6.95,-0.96,-0.01,-0.05
7.01,-1.04,0.04,-0.09
7.06,-0.93,-0.01,-0.08
7.11,-0.89,-0.02,-0.12
7.17,-1.09,0.11,-0.10
7.22,-0.91,0.01,-0.07
7.27,-0.99,0.05,-0.05
7.32,-0.99,-0.01,-0.07
7.38,-1.09,0.07,-0.06
7.43,-1.06,0.11,0.02
7.49,-1.01,0.04,-0.09
7.54,-0.91,0.07,-0.07
7.59,-0.99,0.03,-0.06
7.65,-0.94,0.03,-0.12
7.70,-1.01,0.05,-0.08
7.75,-0.96,0.03,-0.12
7.80,-0.99,0.01,-0.11
7.86,-0.85,0.01,-0.01
7.91,-1.00,0.01,-0.07
7.97,-0.98,0.01,-0.08
8.02,-0.97,0.02,-0.04
8.07,-0.98,0.04,-0.11
8.13,-1.05,0.06,-0.10
8.18,-0.85,0.09,-0.08
8.23,-1.01,0.05,-0.11
8.28,-1.05,0.03,-0.10
8.34,-1.04,0.05,-0.04
8.39,-0.88,0.01,-0.08
8.44,-0.97,0.04,-0.07
8.50,-1.09,0.03,-0.10
8.55,-0.93,-0.03,-0.06
8.60,-0.96,0.00,-0.09
8.66,-0.90,0.06,-0.04
8.71,-0.95,-0.01,-0.06
8.77,-1.05,0.02,-0.12
8.82,-1.03,0.08,-0.09
8.87,-1.02,0.03,-0.08
8.93,-1.19,0.07,-0.14
8.98,-0.97,0.05,-0.11
9.03,-1.00,0.03,-0.07
9.08,-1.01,0.02,-0.07
9.14,-0.91,0.04,-0.09
9.19,-1.02,0.06,-0.08
9.24,-1.06,0.03,-0.09
9.30,-0.94,0.00,-0.07
9.35,-0.96,0.08,-0.15
9.40,-0.99,0.04,-0.10
9.46,-0.92,0.03,-0.07
9.51,-0.94,0.04,-0.03
9.56,-0.99,0.01,-0.11
9.62,-0.88,0.07,-0.05
9.67,-1.01,0.06,-0.12
9.72,-1.14,0.09,-0.08
9.78,-0.93,0.02,-0.02
9.83,-1.00,0.06,-0.13
9.88,-1.07,0.05,-0.16
9.94,-0.98,0.04,-0.06
9.99,-1.04,0.03,-0.11
10.04,-1.03,0.03,-0.06
10.10,-0.95,0.04,-0.12
10.15,-0.97,0.03,-0.12
10.21,-0.92,0.01,-0.09
10.26,-0.96,0.03,-0.10
10.31,-1.01,-0.02,-0.09
10.36,-0.98,0.07,-0.12
10.42,-0.91,0.01,-0.11
10.47,-1.10,-0.00,-0.04
10.52,-0.95,0.03,-0.06
10.58,-0.92,0.00,-0.08
10.63,-1.07,0.05,-0.06
10.69,-0.90,0.06,-0.11
10.74,-0.98,0.02,-0.08
10.79,-1.04,0.04,-0.09
10.85,-1.01,0.03,-0.09
10.90,-0.93,0.04,-0.10
10.95,-1.21,0.08,-0.13
11.01,-0.92,0.04,-0.08
11.06,-0.92,0.02,-0.04
11.11,-1.06,0.03,-0.11
11.17,-0.96,0.07,-0.06
11.22,-1.06,0.02,-0.07
11.27,-0.95,0.04,-0.14
11.32,-0.96,-0.00,-0.07
11.38,-0.90,0.04,-0.08
11.43,-1.10,0.02,-0.09
11.49,-0.89,0.05,-0.09
11.54,-0.95,0.00,-0.01
11.59,-0.97,0.03,-0.15
11.65,-1.00,0.02,-0.13
11.70,-1.00,0.05,-0.03
11.75,-0.91,0.02,-0.06
11.81,-0.90,0.06,-0.06
11.86,-1.00,0.03,-0.13
11.91,-1.05,0.03,-0.07
11.97,-0.91,0.02,-0.09
12.02,-1.00,0.04,-0.10
12.07,-0.91,0.04,-0.10
12.13,-0.98,0.02,-0.05
12.18,-0.93,0.03,-0.13
12.23,-0.98,0.05,-0.12
12.28,-0.89,0.02,-0.01
12.34,-1.02,0.04,-0.17
12.39,-0.97,0.07,-0.11
12.45,-0.94,0.01,-0.07
12.50,-1.01,0.03,-0.08
12.55,-1.00,0.04,-0.05
12.61,-1.06,0.10,-0.08
12.66,-0.90,0.01,-0.09
12.71,-0.80,0.00,-0.04
12.77,-0.91,-0.00,-0.06
12.82,-1.17,-0.17,-0.12
12.87,-1.05,0.01,-0.03
12.93,-1.07,0.00,-0.03
12.98,-1.05,0.01,-0.10
13.03,-0.83,-0.04,-0.06
13.09,-0.97,0.04,-0.12
13.14,-1.11,-0.01,-0.09
13.19,-0.92,-0.02,-0.06
13.25,-0.94,0.05,-0.10
13.30,-0.98,0.02,-0.05
13.35,-0.93,0.04,-0.10
13.41,-1.08,0.03,-0.10
13.46,-1.04,0.03,-0.06
13.51,-0.81,-0.03,-0.10
13.57,-0.95,0.06,-0.17
13.62,-0.83,0.04,-0.04
13.67,-1.09,0.05,-0.05
13.73,-1.02,0.04,-0.16
13.78,-1.05,0.05,-0.06
13.83,-0.94,0.01,-0.06
13.89,-1.02,-0.02,-0.15
13.94,-1.03,0.04,-0.04
13.99,-1.22,0.09,-0.08
14.05,-1.08,0.03,-0.03
14.10,-0.93,0.09,-0.09
14.15,-1.00,0.03,-0.07
14.21,-0.96,0.03,-0.11
14.26,-1.01,0.06,-0.05
14.31,-1.09,0.03,-0.03
14.37,-0.95,0.03,-0.09
14.42,-0.89,0.04,-0.09
14.47,-0.91,0.02,-0.04
14.53,-0.93,0.04,-0.08
14.58,-0.87,0.04,-0.05
14.63,-0.96,0.01,-0.05
14.69,-1.07,0.06,-0.10
14.74,-1.00,0.02,-0.08
14.79,-0.96,0.04,-0.04
14.85,-0.87,0.01,-0.03
14.90,-0.95,0.08,-0.06
14.95,-1.01,0.06,-0.12
15.01,-1.03,0.03,-0.03
15.06,-0.82,0.04,-0.06
15.11,-1.05,0.05,-0.10
15.17,-0.89,0.02,-0.03
15.22,-0.94,0.02,-0.03
15.27,-0.95,0.05,-0.15
15.33,-1.03,-0.00,-0.06
15.38,-0.86,0.03,-0.01
15.43,-0.93,0.08,-0.10
15.49,-1.05,0.02,-0.10
15.54,-0.85,0.00,-0.02
15.59,-1.00,0.02,-0.09
15.65,-0.92,0.01,-0.05
15.70,-1.03,0.04,-0.08
15.76,-1.02,0.05,-0.11
15.81,-1.16,-0.06,-0.18
15.86,-0.91,0.01,-0.10
15.92,-1.00,0.08,-0.03
15.97,-0.92,0.03,-0.03
16.02,-1.01,0.07,-0.05
16.07,-1.07,0.04,-0.02
16.13,-0.86,0.05,-0.06
16.18,-1.12,-0.01,-0.10
16.23,-0.92,0.06,-0.11
16.29,-0.84,0.09,-0.09
16.34,-1.07,-0.10,-0.14
16.39,-1.14,-0.06,-0.07
16.45,-0.90,0.04,-0.06
16.50,-0.91,-0.05,-0.03
16.55,-0.89,0.03,-0.03
16.61,-0.87,0.08,-0.10
16.66,-1.00,0.04,-0.03
16.71,-1.00,0.01,-0.13
16.77,-1.02,0.01,-0.10
16.82,-0.86,0.04,-0.08
16.87,-0.88,0.02,-0.08
16.93,-0.99,0.01,-0.08
16.98,-0.96,0.05,-0.11
17.03,-0.97,0.05,-0.07
17.09,-0.87,0.01,-0.03
17.14,-1.02,0.04,-0.08
17.20,-0.91,0.02,-0.06
17.25,-1.02,0.02,-0.14
17.30,-1.06,0.04,-0.11
17.35,-1.05,0.11,-0.08
17.41,-1.05,0.02,-0.06
17.46,-0.92,0.06,-0.14
17.51,-0.95,0.07,-0.12
17.57,-0.90,0.01,-0.06
17.62,-1.05,-0.01,-0.03
17.68,-0.91,0.07,-0.04
17.73,-1.09,0.04,-0.11
17.78,-0.98,0.03,-0.03
17.84,-0.87,-0.01,0.03
17.89,-1.30,0.06,-0.13
17.94,-0.97,0.02,-0.07
18.00,-1.00,0.04,-0.07
18.05,-0.92,0.04,-0.12
18.10,-1.01,0.03,-0.08
18.16,-0.91,0.03,-0.05
18.21,-1.05,0.02,-0.08
18.26,-0.91,0.04,-0.08
18.32,-0.93,0.01,-0.08
18.37,-0.97,0.01,-0.08
18.42,-0.89,0.07,-0.07
18.48,-0.91,0.02,-0.06
18.53,-1.05,0.04,-0.09
18.58,-0.92,0.01,-0.05
18.64,-0.85,0.02,-0.07
18.69,-1.09,0.04,-0.05
18.74,-0.85,-0.00,-0.03
18.80,-0.93,0.05,-0.14
18.85,-0.95,0.04,-0.07
18.90,-0.79,0.05,-0.07
18.96,-0.92,0.03,-0.10
19.01,-0.93,0.00,-0.09
19.06,-0.86,0.04,-0.07
19.12,-1.01,0.01,-0.09
19.17,-1.06,0.02,-0.14
19.22,-0.92,0.06,-0.02
19.28,-0.99,0.03,-0.11
19.33,-1.01,-0.02,-0.05
19.38,-0.90,0.06,-0.07
19.44,-0.91,0.01,-0.08
19.49,-0.91,0.05,-0.09
19.54,-1.09,0.04,-0.06
19.60,-1.06,-0.03,-0.07
19.65,-0.99,0.01,-0.08
19.70,-0.91,0.03,-0.10
19.76,-0.97,-0.03,-0.12
19.81,-0.91,0.06,-0.11
19.86,-0.84,0.09,-0.07
19.92,-1.08,-0.04,-0.10
19.97,-1.06,0.02,-0.09
20.02,-0.91,0.06,-0.11
20.08,-1.16,0.01,-0.12
20.13,-0.96,0.06,-0.08
20.18,-0.95,0.02,-0.04
20.24,-1.06,0.04,-0.11
20.29,-1.00,0.04,-0.01
20.34,-1.01,0.05,-0.07
20.40,-1.06,0.04,-0.18
20.45,-0.91,0.02,0.02
20.50,-1.06,0.02,-0.08
20.56,-0.95,0.01,-0.06
20.61,-1.08,0.06,-0.09
20.66,-0.87,0.01,-0.09
20.72,-0.91,0.02,-0.08
20.77,-0.89,0.02,-0.04
20.82,-1.00,0.07,-0.07
20.88,-1.06,0.05,-0.15
20.93,-0.85,0.02,-0.01
20.98,-1.07,0.05,-0.14
21.04,-0.89,-0.06,-0.04
21.09,-0.94,0.01,-0.12
21.14,-1.05,0.06,-0.14
21.20,-1.01,0.03,-0.09
21.25,-1.01,0.06,-0.04
21.30,-0.96,0.07,-0.07
21.36,-1.04,0.04,-0.09
21.41,-0.92,0.03,-0.05
21.46,-1.20,0.02,-0.20
21.52,-0.84,0.04,0.01
21.57,-1.01,0.02,-0.09
21.62,-0.98,0.00,-0.04
21.68,-0.95,0.06,-0.11
21.73,-1.00,0.01,-0.08
21.78,-1.05,0.03,-0.08
21.84,-0.97,0.05,-0.04
21.89,-0.79,0.02,-0.06
21.94,-0.99,0.03,-0.16
22.00,-0.92,0.01,0.02
22.05,-0.96,0.03,-0.14
22.10,-0.93,0.04,-0.02
22.16,-0.95,0.05,-0.08
22.21,-0.97,0.04,-0.11
22.26,-1.04,0.05,-0.12
22.32,-0.90,0.01,-0.04
22.37,-1.09,0.02,-0.12
22.42,-1.05,0.07,-0.11
22.48,-1.12,0.04,-0.10
22.53,-0.94,0.02,-0.14
22.58,-1.09,0.03,-0.16
22.64,-0.97,0.06,-0.10
22.69,-1.08,0.06,-0.16
22.75,-0.93,0.02,-0.04
22.80,-0.97,0.05,-0.10
22.85,-1.04,0.01,-0.09
22.90,-1.00,0.03,-0.07
22.96,-0.98,0.05,-0.04
23.01,-1.03,0.03,-0.07
23.06,-0.98,0.03,-0.09
23.12,-0.94,0.04,-0.08
23.17,-1.22,0.00,-0.02
23.22,-0.90,0.02,-0.14
23.28,-0.91,0.01,-0.09
23.33,-1.07,0.07,-0.08
23.39,-0.90,0.01,-0.06
23.44,-0.95,0.02,-0.07
23.49,-0.89,0.03,-0.12
23.54,-1.01,0.04,-0.09
23.60,-0.94,0.04,-0.04
23.65,-1.00,-0.03,-0.09
23.70,-0.89,-0.01,-0.04
23.76,-1.03,0.03,-0.12
23.81,-0.99,0.04,-0.06
23.87,-0.89,0.03,-0.10
23.92,-1.09,0.00,-0.08
23.97,-0.86,0.02,-0.14
24.03,-0.93,0.06,-0.02
24.08,-0.97,0.03,-0.06
24.13,-1.00,0.05,-0.09
24.18,-0.91,0.05,-0.05
24.24,-1.12,0.07,-0.19
24.29,-0.92,0.03,0.01
24.35,-0.99,0.03,-0.11
24.40,-1.01,-0.01,-0.03
24.45,-1.06,0.08,-0.17
24.51,-0.97,0.05,-0.06
24.56,-0.91,0.05,-0.09
24.61,-1.02,0.06,-0.03
24.67,-0.91,0.15,-0.08
24.72,-1.07,0.05,-0.06
24.77,-0.95,0.06,-0.03
24.83,-1.12,0.03,-0.09
24.88,-1.08,0.02,-0.11
24.93,-0.88,0.01,-0.05
24.99,-0.89,0.02,-0.06
25.04,-0.94,0.03,-0.07
25.09,-0.94,0.02,-0.02
25.15,-0.92,0.07,-0.06
25.20,-1.01,0.05,-0.05
25.25,-1.02,0.05,-0.06
25.31,-1.02,0.05,-0.10
25.36,-1.01,0.08,-0.16
25.41,-0.93,0.04,-0.03
25.47,-1.00,0.02,-0.08
25.52,-0.98,0.04,-0.07
25.57,-0.94,0.03,0.03
25.63,-1.05,0.04,-0.10
25.68,-0.96,0.03,-0.10
25.73,-1.02,0.01,-0.11
25.79,-0.92,0.05,-0.09
25.84,-0.99,-0.00,-0.08
25.89,-1.01,0.04,-0.07
25.95,-0.99,0.03,-0.12
26.00,-1.07,0.03,-0.13
26.05,-0.94,0.05,-0.10
26.11,-1.00,0.02,-0.15
26.16,-0.95,0.06,-0.02
26.21,-1.28,-0.05,-0.01
26.27,-0.93,0.03,-0.09
26.32,-0.91,0.02,-0.02
26.37,-1.00,0.01,-0.09
26.43,-0.87,0.05,-0.09
26.48,-1.06,0.04,-0.07
26.53,-0.93,-0.01,-0.10
26.59,-1.03,0.06,-0.22
26.64,-1.00,0.03,-0.21
26.69,-0.85,0.01,-0.15
26.75,-0.96,0.03,-0.10
26.80,-1.02,-0.04,-0.18
26.85,-0.98,0.06,-0.17
26.91,-1.02,0.04,-0.12
26.96,-0.99,0.03,-0.11
27.01,-0.96,0.02,-0.16
27.07,-0.97,0.05,-0.15
27.12,-0.99,0.04,-0.13
27.17,-0.99,0.05,-0.16
27.23,-0.99,0.03,-0.14
27.28,-0.98,0.03,-0.14
27.33,-1.04,0.00,-0.18
27.39,-0.98,0.03,-0.15
27.44,-0.99,0.03,-0.18
27.50,-0.98,0.03,-0.14
27.55,-0.99,0.03,-0.14
27.60,-0.98,0.04,-0.14
27.65,-0.97,0.04,-0.13
27.71,-0.98,0.02,-0.15
27.76,-0.98,0.03,-0.14
27.81,-0.97,0.03,-0.15
27.87,-0.98,0.03,-0.15
27.92,-0.98,0.03,-0.14
27.97,-0.98,0.03,-0.15
28.03,-0.98,0.03,-0.13
28.08,-0.97,0.04,-0.14
28.13,-0.97,0.03,-0.15
28.19,-0.98,0.03,-0.14
28.24,-0.98,0.04,-0.15
28.29,-0.98,0.03,-0.15
28.35,-0.97,0.03,-0.15
28.40,-0.98,0.03,-0.15
28.45,-0.98,0.03,-0.14
28.51,-0.98,0.03,-0.14
28.56,-0.99,0.03,-0.14
28.61,-0.97,0.03,-0.14
28.67,-0.98,0.03,-0.15
28.72,-0.98,0.03,-0.14
28.77,-0.98,0.03,-0.14
28.83,-0.98,0.04,-0.15
28.88,-0.99,0.03,-0.14
28.94,-0.97,0.03,-0.15
28.99,-0.98,0.03,-0.15
29.04,-0.97,0.03,-0.14
29.09,-0.97,0.03,-0.14
29.15,-0.97,0.03,-0.14
29.20,-0.98,0.03,-0.14
29.25,-0.96,0.03,-0.15
29.31,-0.98,0.03,-0.15
29.36,-0.98,0.03,-0.14
29.42,-0.98,0.03,-0.14
29.47,-0.97,0.03,-0.14
29.52,-0.98,0.03,-0.15
29.58,-0.98,0.03,-0.15
29.63,-0.98,0.03,-0.14
29.68,-0.97,0.03,-0.15
29.73,-0.97,0.04,-0.15
29.79,-0.98,0.03,-0.15
29.84,-0.98,0.03,-0.14
29.90,-0.98,0.03,-0.14
29.95,-0.97,0.04,-0.14
30.00,-0.98,0.03,-0.14
30.06,-0.97,0.03,-0.14
30.11,-0.97,0.03,-0.15
30.16,-0.97,0.03,-0.15
30.22,-0.97,0.03,-0.14
30.27,-0.98,0.03,-0.14
30.32,-0.98,0.04,-0.15
30.38,-0.97,0.03,-0.14
30.43,-0.97,0.03,-0.14
30.48,-0.98,0.03,-0.15
30.54,-0.98,0.03,-0.15
30.59,-0.97,0.03,-0.14
30.64,-0.97,0.03,-0.15
30.70,-0.97,0.04,-0.14
30.75,-0.97,0.03,-0.15
30.80,-0.97,0.03,-0.15
30.86,-0.97,0.03,-0.14
30.91,-0.98,0.03,-0.15
30.96,-0.97,0.04,-0.15
31.02,-0.97,0.03,-0.13
31.07,-0.98,0.03,-0.15
31.12,-0.98,0.04,-0.14
31.18,-0.98,0.03,-0.14
31.23,-0.98,0.03,-0.15
31.28,-0.97,0.03,-0.15
31.34,-0.98,0.03,-0.14
31.39,-0.97,0.03,-0.15
31.44,-0.98,0.04,-0.14
31.50,-0.97,0.03,-0.14
31.55,-0.98,0.03,-0.15
31.60,-0.98,0.03,-0.15
31.66,-0.97,0.03,-0.14
31.71,-0.97,0.04,-0.14
31.76,-0.98,0.03,-0.14
31.82,-0.97,0.03,-0.14
31.87,-0.97,0.03,-0.15
31.92,-0.97,0.03,-0.15
31.98,-0.97,0.03,-0.14
32.03,-0.98,0.04,-0.15
32.08,-0.97,0.03,-0.15
32.14,-0.98,0.03,-0.14
32.19,-0.98,0.03,-0.14
32.24,-0.97,0.04,-0.14
32.30,-0.98,0.04,-0.14
32.35,-0.98,0.03,-0.14
32.40,-0.98,0.03,-0.14
32.46,-0.97,0.03,-0.14
32.51,-0.97,0.03,-0.14
32.56,-0.98,0.03,-0.15
32.62,-0.98,0.03,-0.15
32.67,-0.98,0.03,-0.15
32.72,-0.98,0.03,-0.15
32.78,-0.98,0.04,-0.14
32.83,-0.97,0.03,-0.14
32.88,-0.98,0.03,-0.14
32.94,-0.97,0.03,-0.14
32.99,-0.98,0.03,-0.14
33.04,-0.98,0.03,-0.14
33.10,-0.97,0.03,-0.15
33.15,-0.97,0.04,-0.14
33.21,-0.97,0.03,-0.15
33.26,-0.97,0.03,-0.14
33.31,-0.98,0.03,-0.14
33.37,-0.98,0.03,-0.15
33.42,-0.97,0.03,-0.15
33.47,-0.98,0.03,-0.14
33.53,-0.98,0.03,-0.14
33.58,-0.97,0.04,-0.15
33.63,-0.97,0.03,-0.14
33.69,-0.97,0.03,-0.15
33.74,-0.97,0.03,-0.14
33.79,-0.98,0.03,-0.15
33.85,-0.98,0.03,-0.15
33.90,-0.98,0.03,-0.15
33.95,-0.97,0.03,-0.14
34.01,-0.98,0.03,-0.14
34.06,-0.97,0.03,-0.15
34.11,-0.97,0.03,-0.15
34.17,-0.97,0.03,-0.15
34.22,-0.97,0.03,-0.14
34.27,-0.97,0.03,-0.14
34.33,-0.97,0.03,-0.15
34.38,-0.97,0.03,-0.15
34.43,-0.97,0.03,-0.14
34.49,-0.97,0.04,-0.14
34.54,-0.98,0.03,-0.14
34.59,-0.97,0.03,-0.15
34.65,-0.98,0.03,-0.15
34.70,-0.97,0.04,-0.14
34.75,-0.97,0.04,-0.14
34.81,-0.97,0.03,-0.14
34.86,-0.97,0.03,-0.14
34.91,-0.98,0.03,-0.14
34.97,-0.97,0.04,-0.15
35.02,-0.98,0.03,-0.15
35.07,-0.98,0.03,-0.14
35.13,-0.98,0.03,-0.14
35.18,-0.97,0.03,-0.14
35.23,-0.97,0.03,-0.14
35.29,-0.97,0.04,-0.15
35.34,-0.97,0.04,-0.14
35.39,-0.97,0.03,-0.15
35.45,-0.98,0.03,-0.17
35.50,-0.97,0.03,-0.14
35.55,-0.97,0.03,-0.14
35.61,-0.98,0.03,-0.14
35.66,-0.98,0.03,-0.14
35.71,-0.98,0.04,-0.14
35.77,-0.98,0.03,-0.14
35.82,-0.98,0.03,-0.15
35.87,-0.97,0.03,-0.14
35.93,-0.97,0.03,-0.15
35.98,-0.98,0.03,-0.14
36.03,-0.98,0.04,-0.14
36.09,-0.98,0.04,-0.14
36.14,-0.98,0.03,-0.14
36.19,-0.98,0.03,-0.15
36.25,-0.98,0.03,-0.14
36.30,-0.98,0.03,-0.14
36.35,-0.98,0.03,-0.14
36.41,-0.97,0.03,-0.14
36.46,-0.97,0.03,-0.15
36.51,-0.98,0.03,-0.14
36.57,-0.98,0.03,-0.15
36.62,-0.98,0.03,-0.14
36.67,-0.97,0.03,-0.14
36.73,-0.98,0.03,-0.14
36.78,-0.97,0.03,-0.15
36.83,-0.98,0.03,-0.14
36.89,-0.97,0.03,-0.15
36.94,-0.97,0.03,-0.14
37.00,-0.98,0.03,-0.14
37.05,-0.97,0.03,-0.14
37.10,-0.98,0.03,-0.15
37.15,-0.98,0.03,-0.14
37.21,-0.98,0.03,-0.14
37.26,-0.98,0.03,-0.14
37.31,-0.98,0.03,-0.15
37.37,-0.98,0.03,-0.14
37.42,-0.98,0.03,-0.14
37.47,-0.98,0.03,-0.15
37.53,-0.97,0.03,-0.15
37.58,-0.97,0.03,-0.14
37.63,-0.97,0.03,-0.15
37.69,-0.98,0.03,-0.14
37.74,-0.98,0.03,-0.14
37.79,-0.98,0.03,-0.14
37.85,-0.98,0.03,-0.14
37.90,-0.97,0.04,-0.15
37.96,-0.98,0.03,-0.15
38.01,-0.97,0.03,-0.14
38.06,-0.98,0.03,-0.14
