Time,Ax,Ay,Az
13.35,-1.04,0.04,-0.12
13.41,-0.89,0.05,-0.10
13.46,-1.04,-0.00,-0.10
13.51,-0.99,0.01,-0.09
13.57,-0.90,0.02,-0.12
13.62,-1.07,0.06,-0.04
13.67,-0.99,-0.01,-0.10
13.73,-0.93,0.07,-0.07
13.78,-0.96,0.06,-0.13
13.84,-1.03,0.04,-0.13
13.89,-0.95,0.03,-0.10
13.94,-0.89,0.05,-0.07
14.00,-1.08,0.07,-0.09
14.05,-0.94,0.05,-0.10
14.10,-0.91,0.06,-0.13
14.15,-1.07,0.03,-0.10
14.21,-0.94,0.05,-0.13
14.26,-1.00,0.02,-0.08
14.31,-0.89,0.05,-0.07
14.37,-0.85,0.06,-0.12
14.42,-1.15,0.03,-0.13
14.48,-1.00,0.14,-0.09
14.53,-1.06,0.05,-0.11
14.58,-1.02,0.04,-0.08
14.64,-1.00,0.08,-0.11
14.69,-1.02,0.07,-0.11
14.74,-0.95,0.01,-0.06
14.80,-1.04,0.06,-0.09
14.85,-0.94,-0.00,-0.12
14.90,-0.98,0.06,-0.10
14.96,-1.08,0.04,-0.06
15.01,-0.92,0.06,-0.12
15.06,-0.98,0.04,-0.15
15.11,-0.97,0.08,-0.04
15.17,-0.99,0.02,-0.16
15.22,-1.12,-0.02,-0.14
15.28,-0.91,0.02,-0.03
15.33,-1.05,0.06,-0.10
15.38,-0.91,0.09,-0.15
15.44,-0.86,0.06,-0.10
15.49,-0.99,0.08,-0.11
15.54,-0.95,0.06,-0.13
15.60,-0.92,0.05,-0.05
15.65,-0.87,-0.00,-0.12
15.70,-1.11,0.08,-0.15
15.76,-0.94,0.02,-0.11
15.81,-1.03,0.07,-0.23
15.86,-0.95,-0.01,-0.05
15.92,-0.90,0.05,-0.12
15.97,-0.97,0.09,-0.14
16.02,-1.06,0.06,-0.13
16.08,-0.90,0.06,-0.10
16.13,-0.86,0.00,-0.11
16.18,-1.07,0.04,-0.10
16.24,-0.91,0.04,-0.13
16.29,-0.99,0.07,-0.10
16.34,-1.01,0.01,-0.04
16.40,-0.99,0.08,-0.12
16.45,-0.99,0.02,-0.12
16.50,-1.00,0.00,-0.08
16.56,-1.01,0.07,-0.10
16.61,-0.94,0.05,-0.14
16.66,-1.05,0.06,-0.09
16.72,-0.95,0.04,-0.12
16.77,-1.05,0.02,-0.12
16.82,-1.03,0.04,-0.10
16.88,-0.94,0.05,-0.13
16.93,-1.04,0.07,-0.12
16.98,-0.95,0.01,-0.14
17.04,-0.90,0.03,-0.12
17.09,-1.11,0.05,-0.04
17.14,-0.90,0.05,-0.13
17.20,-0.91,-0.05,-0.04
17.25,-1.03,0.06,-0.12
17.30,-0.94,0.08,-0.10
17.36,-1.01,0.07,-0.14
17.41,-0.95,0.05,-0.06
17.46,-0.94,0.09,-0.12
17.52,-0.93,0.07,-0.14
17.57,-1.01,0.02,-0.06
17.62,-1.05,0.05,-0.11
17.68,-0.99,0.04,-0.13
17.73,-1.10,0.03,-0.09
17.78,-0.97,-0.00,-0.09
17.84,-0.87,0.05,-0.14
17.89,-1.11,0.09,-0.12
17.94,-0.91,0.06,-0.07
18.00,-0.79,0.08,-0.20
18.05,-1.12,0.04,-0.06
18.10,-0.91,0.06,-0.10
18.16,-1.05,0.05,-0.12
18.21,-1.05,0.06,-0.14
18.26,-0.89,0.04,-0.09
18.32,-1.12,0.01,-0.15
18.37,-0.87,0.02,-0.04
18.42,-0.97,0.08,-0.11
18.48,-0.99,0.06,-0.07
18.53,-0.88,0.02,-0.09
18.58,-1.00,0.09,-0.06
18.64,-1.08,0.10,-0.08
18.69,-0.98,-0.03,-0.07
18.74,-0.87,0.05,-0.11
18.80,-0.92,0.04,-0.11
18.85,-1.05,0.08,-0.10
18.90,-0.98,0.11,-0.14
18.96,-1.14,0.07,-0.11
19.01,-1.00,0.01,-0.09
19.06,-0.95,0.06,-0.10
19.12,-1.06,0.06,-0.09
19.17,-0.89,0.04,-0.07
19.22,-1.07,0.02,-0.19
19.28,-1.04,0.12,-0.12
19.33,-0.93,0.03,-0.14
19.38,-1.04,0.05,-0.16
19.44,-0.99,0.04,-0.08
19.49,-1.06,0.10,-0.10
19.54,-0.87,0.01,-0.07
19.60,-1.07,0.04,-0.09
19.65,-1.00,0.07,-0.10
19.70,-0.98,0.08,-0.16
19.76,-1.09,0.05,-0.10
19.81,-0.85,0.07,-0.10
19.86,-1.04,0.04,-0.14
19.92,-1.02,0.08,-0.08
19.97,-0.85,0.09,-0.12
20.02,-0.98,0.05,-0.12
20.08,-1.04,0.08,-0.09
20.13,-0.93,0.05,-0.12
20.18,-0.93,0.03,-0.11
20.24,-0.96,0.07,-0.16
20.29,-0.85,0.07,-0.10
20.34,-0.99,0.05,-0.12
20.40,-1.12,0.03,-0.13
20.45,-0.97,0.04,-0.12
20.50,-1.03,0.07,-0.16
20.56,-0.90,0.01,-0.09
20.61,-0.97,0.07,-0.13
20.67,-0.93,0.05,-0.13
20.72,-1.08,0.08,-0.08
20.77,-0.88,0.03,-0.13
20.83,-1.02,0.08,-0.14
20.88,-0.98,0.05,-0.08
20.93,-1.00,0.02,-0.14
20.98,-1.38,-0.12,-0.09
21.04,-0.89,0.07,-0.09
21.09,-0.89,0.05,-0.13
21.15,-1.02,0.04,-0.10
21.20,-0.99,0.04,-0.10
21.25,-0.93,0.05,-0.08
21.31,-1.16,0.01,-0.09
21.36,-0.93,0.08,-0.06
21.41,-1.03,0.05,-0.18
21.47,-1.02,0.03,-0.10
21.52,-1.02,0.05,-0.08
21.57,-0.81,-0.01,-0.10
21.63,-1.14,0.14,-0.12
21.68,-0.92,0.02,-0.05
21.73,-1.07,0.04,-0.11
21.79,-0.94,0.08,-0.07
21.84,-1.04,0.05,-0.11
21.89,-0.99,0.01,-0.15
21.95,-1.07,0.08,-0.13
22.00,-0.87,0.05,-0.15
22.05,-0.99,0.03,-0.11
22.11,-0.97,0.07,-0.14
22.16,-0.84,0.08,-0.14
22.21,-1.24,0.07,-0.18
22.27,0.08,0.43,-0.07
22.32,-1.07,0.06,-0.04
22.37,-0.84,0.17,-0.16
22.43,-0.94,-0.00,-0.06
22.48,-1.02,0.08,-0.07
22.53,-0.86,0.07,-0.17
22.59,-0.89,0.09,-0.14
22.64,-0.85,0.12,-0.18
22.69,-0.95,0.10,-0.21
22.75,-0.98,0.04,-0.12
22.80,-1.30,-0.28,-0.08
22.85,-0.93,0.03,-0.07
22.91,-1.02,0.07,-0.09
22.96,-0.87,0.08,-0.13
23.01,-1.23,0.05,-0.19
23.07,-0.92,0.01,-0.01
23.12,-0.98,0.03,-0.12
23.17,-1.12,0.06,-0.13
23.23,-0.96,0.07,-0.01
23.28,-1.09,0.02,-0.16
23.33,-0.92,0.01,-0.07
23.39,-0.93,-0.03,-0.11
23.44,-0.96,0.06,-0.15
23.49,-0.97,0.03,-0.10
23.55,-0.94,0.06,-0.11
23.60,-0.86,0.08,-0.09
23.65,-1.06,-0.04,-0.09
23.71,-1.14,0.08,-0.11
23.76,-1.23,0.04,-0.01
23.81,-1.08,-0.01,-0.13
23.87,-0.87,0.03,-0.02
23.92,-0.95,0.03,-0.10
23.97,-1.02,0.11,-0.12
24.03,-1.05,-0.03,-0.10
24.08,-1.02,0.03,-0.17
24.13,-1.00,0.02,-0.14
24.19,-0.84,0.07,-0.08
24.24,-0.91,0.02,-0.13
24.29,-1.22,0.03,-0.12
24.35,-0.91,0.01,-0.05
24.40,-0.97,-0.01,-0.12
24.45,-1.13,0.06,-0.07
24.51,-0.86,0.01,-0.05
24.56,-0.99,0.07,-0.17
24.61,-1.10,0.07,-0.05
24.67,-1.23,0.14,-0.10
24.72,-0.98,0.09,-0.15
24.77,-0.83,0.05,-0.03
24.83,-1.03,0.10,-0.11
24.88,-1.01,0.06,-0.11
24.93,-0.78,0.10,-0.05
24.99,-1.13,0.23,-0.12
25.04,-0.85,0.08,-0.13
25.09,-1.03,0.01,-0.09
25.15,-0.83,0.05,-0.10
25.20,-0.99,-0.14,-0.07
25.25,-0.79,0.21,-0.21
25.31,-1.02,0.05,-0.14
25.36,-1.05,0.09,-0.05
25.42,-0.96,0.03,-0.05
25.47,-0.97,0.04,0.05
25.52,-1.14,0.02,-0.03
25.57,-0.54,0.22,-0.13
25.63,-1.06,0.14,-0.18
25.68,-1.17,-0.20,-0.11
25.74,-0.90,0.08,-0.03
25.79,-1.08,0.03,-0.19
25.84,-0.97,0.03,-0.15
25.89,-0.77,0.08,-0.12
25.95,-1.15,0.06,-0.16
26.00,-0.97,-0.00,-0.08
26.05,-1.03,0.03,-0.11
26.11,-0.99,-0.02,-0.00
26.16,-1.01,0.10,-0.24
26.22,-0.89,0.04,0.00
26.27,-1.08,-0.01,-0.16
26.32,-0.98,0.07,-0.10
26.38,-0.99,0.05,-0.11
26.43,-0.94,0.07,-0.12
26.48,-0.95,0.05,-0.02
26.53,-0.94,0.04,-0.15
26.59,-1.02,0.14,-0.09
26.64,-0.91,0.05,-0.04
26.70,-1.11,-0.02,-0.14
26.75,-1.00,0.05,-0.08
26.80,-1.10,0.12,-0.12
26.86,-0.95,0.08,-0.11
26.91,-0.93,0.00,-0.07
26.96,-1.09,0.05,-0.18
27.02,-0.82,0.01,-0.16
27.07,-1.05,0.04,-0.16
27.12,-1.00,0.14,-0.17
27.18,-1.06,0.02,-0.07
27.23,-0.91,0.07,-0.10
27.28,-0.79,0.13,-0.08
27.34,-1.06,-0.02,-0.15
27.39,-0.71,0.15,-0.14
27.44,-0.93,0.04,-0.09
27.50,-0.72,0.10,-0.07
27.55,-1.08,0.03,-0.14
27.60,-0.92,0.01,-0.11
27.66,-0.91,0.02,-0.11
27.71,-0.97,0.07,-0.15
27.76,-1.02,-0.01,0.05
27.82,-1.16,0.11,-0.11
27.87,-1.05,0.07,-0.11
27.92,-0.93,0.06,-0.04
27.98,-0.91,0.02,-0.19
28.03,-0.90,0.02,0.14
28.08,-1.02,0.04,-0.23
28.14,-1.09,0.06,-0.13
28.19,-0.96,0.04,-0.20
28.24,-0.98,0.04,-0.13
28.30,-0.97,0.04,-0.11
28.35,-0.98,0.05,-0.18
28.40,-1.00,0.04,-0.16
28.46,-1.00,0.05,-0.16
28.51,-0.97,0.05,-0.16
28.56,-1.00,0.03,-0.16
28.62,-0.98,0.05,-0.16
28.67,-0.96,0.06,-0.18
28.72,-0.95,0.05,-0.14
28.78,-0.97,0.03,-0.14
28.83,-0.97,0.05,-0.16
28.88,-0.98,0.04,-0.16
28.94,-0.98,0.05,-0.12
28.99,-0.96,0.06,-0.15
29.04,-0.97,0.05,-0.12
29.10,-0.97,0.05,-0.14
29.15,-0.97,0.05,-0.15
29.20,-0.97,0.05,-0.17
29.26,-0.98,0.05,-0.17
29.31,-0.96,0.04,-0.14
29.36,-0.98,0.06,-0.17
29.42,-0.98,0.05,-0.16
29.47,-0.97,0.05,-0.13
29.52,-0.97,0.05,-0.13
29.58,-0.97,0.05,-0.15
29.63,-0.97,0.05,-0.14
29.68,-0.98,0.05,-0.16
29.74,-0.97,0.05,-0.15
29.79,-0.97,0.05,-0.15
29.84,-0.97,0.05,-0.15
29.90,-0.97,0.05,-0.14
29.95,-0.97,0.05,-0.15
30.00,-0.97,0.05,-0.14
30.06,-0.98,0.05,-0.18
30.11,-0.96,0.05,-0.13
30.16,-0.97,0.05,-0.15
30.22,-0.97,0.05,-0.16
30.27,-0.98,0.05,-0.15
30.32,-0.97,0.05,-0.15
30.38,-0.97,0.05,-0.15
30.43,-0.98,0.05,-0.15
30.48,-0.97,0.05,-0.15
30.54,-0.97,0.05,-0.15
30.59,-0.97,0.05,-0.15
30.64,-0.97,0.05,-0.15
30.70,-0.97,0.05,-0.15
30.75,-0.97,0.05,-0.15
30.81,-0.97,0.05,-0.15
30.86,-0.98,0.05,-0.15
30.91,-0.97,0.05,-0.15
30.96,-0.97,0.05,-0.15
31.02,-0.97,0.05,-0.15
31.07,-0.97,0.05,-0.15
31.13,-0.98,0.05,-0.15
31.18,-0.97,0.05,-0.15
31.23,-0.97,0.05,-0.15
31.29,-0.98,0.05,-0.15
31.34,-0.98,0.05,-0.15
31.39,-0.98,0.05,-0.15
31.45,-0.98,0.05,-0.15
31.50,-0.97,0.05,-0.15
31.55,-0.98,0.05,-0.15
31.61,-0.97,0.05,-0.15
31.66,-0.97,0.04,-0.15
31.71,-0.97,0.05,-0.15
31.77,-0.97,0.05,-0.14
31.82,-0.97,0.05,-0.15
31.87,-0.97,0.05,-0.15
31.93,-0.98,0.05,-0.15
31.98,-0.97,0.05,-0.15
32.03,-0.97,0.05,-0.15
32.09,-0.98,0.05,-0.15
32.14,-0.98,0.04,-0.15
32.19,-0.97,0.05,-0.15
32.25,-0.97,0.05,-0.15
32.30,-0.98,0.05,-0.15
32.35,-0.98,0.04,-0.15
32.41,-0.97,0.04,-0.15
32.46,-0.98,0.05,-0.15
32.51,-0.98,0.05,-0.15
32.57,-0.98,0.05,-0.15
32.62,-0.98,0.05,-0.15
32.67,-0.97,0.05,-0.15
32.73,-0.97,0.05,-0.15
32.78,-0.97,0.05,-0.15
32.83,-0.97,0.05,-0.15
32.89,-0.97,0.05,-0.15
32.94,-0.98,0.05,-0.15
32.99,-0.98,0.05,-0.15
33.05,-0.97,0.05,-0.15
33.10,-0.98,0.05,-0.15
33.15,-0.97,0.05,-0.15
33.21,-0.97,0.05,-0.15
33.26,-0.97,0.05,-0.15
33.31,-0.97,0.04,-0.15
33.37,-0.98,0.05,-0.15
33.42,-0.97,0.05,-0.15
33.47,-0.97,0.05,-0.15
33.53,-0.97,0.04,-0.15
33.58,-0.97,0.05,-0.15
33.63,-0.97,0.05,-0.15
33.69,-0.97,0.05,-0.15
33.74,-0.97,0.05,-0.15
33.79,-0.98,0.05,-0.15
33.85,-0.97,0.04,-0.15
33.90,-0.97,0.05,-0.15
33.95,-0.97,0.05,-0.15
34.01,-0.98,0.05,-0.15
34.06,-0.98,0.05,-0.15
34.11,-0.97,0.05,-0.15
34.17,-0.98,0.05,-0.15
34.22,-0.98,0.05,-0.15
34.28,-0.97,0.05,-0.14
34.33,-0.98,0.05,-0.15
34.38,-0.98,0.05,-0.15
34.44,-0.98,0.05,-0.15
34.49,-0.98,0.05,-0.15
34.54,-0.97,0.05,-0.15
34.59,-0.98,0.05,-0.15
34.65,-0.97,0.05,-0.15
34.70,-0.98,0.05,-0.15
34.76,-0.97,0.05,-0.15
