Time,Ax,Ay,Az
6.94,-0.90,0.01,-0.11
7.05,-1.00,0.01,-0.12
7.15,-1.01,0.03,-0.05
7.25,-1.02,0.03,-0.06
7.36,-1.00,0.02,-0.09
7.46,-1.01,0.07,-0.09
7.56,-0.88,0.04,-0.17
7.67,-1.07,0.03,-0.11
7.77,-1.05,0.03,-0.10
7.87,-0.87,0.03,-0.08
7.98,-1.05,0.04,-0.11
8.08,-1.04,0.01,-0.06
8.18,-0.90,0.05,-0.04
8.29,-1.12,0.01,-0.04
8.39,-0.93,-0.03,-0.01
8.49,-0.93,0.04,-0.16
8.60,-1.00,0.07,-0.10
8.70,-0.98,-0.01,-0.11
8.80,-0.89,-0.02,-0.10
8.91,-1.08,0.09,-0.13
9.01,-0.95,0.04,-0.08
9.11,-0.88,0.01,-0.11
9.22,-0.98,0.05,-0.08
9.32,-0.95,0.01,-0.04
9.42,-0.90,0.12,-0.13
9.53,-0.95,-0.02,-0.10
9.63,-0.82,-0.00,-0.01
9.73,-1.04,0.06,-0.11
9.84,-0.95,0.03,-0.04
9.94,-0.99,-0.02,-0.01
10.04,-0.89,-0.03,-0.15
10.15,-0.98,0.05,-0.10
10.25,-0.89,0.01,-0.05
10.35,-0.97,0.00,-0.06
10.46,-1.00,0.06,-0.10
10.56,-0.93,0.03,-0.13
10.66,-0.94,0.02,-0.14
10.77,-0.96,0.00,-0.02
10.87,-0.94,0.00,-0.08
10.97,-1.04,0.03,-0.08
11.08,-1.00,0.04,-0.09
11.18,-0.93,0.03,-0.09
11.28,-1.05,0.03,-0.17
11.39,-0.92,0.02,-0.09
11.49,-0.92,-0.01,-0.13
11.59,-1.02,0.04,-0.11
11.70,-0.89,0.01,-0.04
11.80,-0.95,-0.01,-0.07
11.90,-0.99,0.02,-0.13
12.01,-0.95,0.02,-0.12
12.11,-1.06,0.06,-0.11
12.21,-1.12,0.06,-0.02
12.32,-0.97,0.04,0.01
12.42,-1.07,0.01,-0.10
12.52,-0.99,0.08,-0.12
12.63,-1.04,0.05,-0.11
12.73,-0.87,0.00,-0.10
12.83,-0.99,0.00,-0.09
12.94,-0.88,0.03,-0.05
13.04,-1.05,-0.02,-0.05
13.14,-0.99,0.01,-0.08
13.25,-0.93,0.08,-0.17
13.35,-1.03,0.01,-0.12
13.45,-1.05,0.06,-0.09
13.56,-1.04,0.07,-0.09
13.66,-1.07,0.07,-0.09
13.76,-1.10,0.07,-0.08
13.87,-0.90,0.03,-0.14
13.97,-1.05,0.01,-0.08
14.07,-1.01,0.03,0.01
14.18,-0.98,0.08,-0.10
14.28,-1.00,0.04,-0.06
14.38,-1.00,0.03,-0.07
14.49,-1.05,0.00,-0.04
14.59,-1.03,0.02,0.06
14.69,-0.88,0.02,0.01
14.80,-1.09,0.04,-0.09
14.90,-0.99,0.05,-0.07
15.00,-0.89,0.04,-0.04
15.11,-1.06,0.11,-0.22
15.21,-0.99,0.01,-0.02
15.31,-1.04,0.03,-0.06
15.42,-1.10,0.01,-0.15
15.52,-1.05,0.03,-0.08
15.62,-1.00,0.07,-0.00
15.73,-0.85,-0.06,0.07
15.83,-0.99,0.00,0.01
15.93,-0.97,-0.00,-0.03
16.04,-1.08,0.03,-0.07
16.14,-0.96,-0.00,-0.01
16.24,-1.03,0.04,-0.12
16.35,-1.15,0.04,-0.03
16.45,-0.93,0.02,-0.03
16.55,-0.92,0.09,-0.14
16.66,-0.99,0.04,-0.12
16.76,-1.08,0.06,-0.05
16.86,-1.12,0.03,-0.10
16.97,-1.04,0.01,-0.05
17.07,-0.90,0.06,-0.08
17.17,-1.11,-0.01,-0.08
17.28,-0.98,0.05,0.02
17.38,-0.95,0.08,-0.14
17.48,-0.70,0.19,-0.15
17.59,-1.08,0.02,0.02
17.69,-1.07,0.06,-0.14
17.79,-1.30,0.05,-0.07
17.90,-0.84,0.03,-0.07
18.00,-1.02,0.08,-0.13
18.10,-1.09,-0.05,0.02
18.21,-1.01,0.01,-0.10
18.31,-1.03,0.06,-0.14
18.42,-0.99,-0.14,-0.05
18.52,-0.94,0.04,0.08
18.62,-1.08,-0.00,-0.19
18.72,-1.00,0.01,-0.05
18.83,-1.83,-0.42,0.08
18.93,-0.94,0.03,-0.09
19.03,-0.99,0.03,-0.11
19.14,-0.98,0.07,-0.09
19.24,-1.07,0.02,-0.05
19.34,-0.99,-0.02,-0.08
19.45,-0.90,0.13,-0.10
19.55,-1.05,0.04,-0.10
19.65,-0.83,0.05,-0.05
19.76,-0.94,0.02,-0.12
19.86,-1.02,0.05,-0.11
19.96,-0.91,0.03,-0.05
20.07,-0.81,-0.02,-0.07
20.17,-0.93,-0.00,-0.07
20.28,-0.63,0.28,-0.19
20.38,-1.09,0.06,-0.16
20.48,-0.78,0.14,-0.08
20.59,-0.75,0.22,-0.25
20.69,-1.12,0.05,-0.10
20.79,-1.00,0.00,-0.04
20.89,-0.97,0.06,-0.21
21.00,-1.08,0.02,-0.02
21.10,-0.98,0.03,-0.07
21.21,-0.89,0.05,-0.08
21.31,-1.14,0.04,-0.08
21.41,-1.18,-0.32,0.06
21.52,-1.28,-0.10,0.01
21.62,-1.11,-0.04,-0.04
21.72,-0.82,0.06,-0.06
21.83,-1.25,-0.02,-0.11
21.93,-1.00,0.03,-0.06
22.03,-0.89,0.03,-0.06
22.14,-1.13,0.07,-0.14
22.24,-1.08,-0.03,-0.05
22.34,-0.99,0.06,-0.11
22.45,-1.17,0.07,-0.12
22.55,-1.35,0.07,-0.09
22.65,-1.06,0.05,-0.07
22.76,-1.10,0.07,-0.16
22.86,-0.89,0.05,-0.10
22.96,-0.88,0.07,-0.06
23.07,-1.03,0.06,-0.12
23.17,-0.88,-0.01,-0.05
23.27,-0.97,0.03,-0.16
23.38,-1.21,0.11,-0.14
23.48,-0.81,-0.05,-0.12
23.58,-1.02,0.11,-0.22
23.69,-0.91,0.03,0.02
23.79,-0.99,0.05,-0.10
23.89,-1.10,0.07,-0.12
24.00,-0.99,0.02,-0.05
24.10,-0.86,0.04,-0.11
24.20,-1.34,0.06,-0.13
24.31,-0.92,-0.02,0.10
24.41,-0.95,0.05,-0.12
24.51,-1.04,0.01,-0.04
24.62,-0.99,0.03,-0.04
24.72,-0.96,0.06,-0.13
24.82,-1.01,0.00,-0.04
24.93,-0.90,0.00,0.01
25.03,-1.17,0.04,-0.20
25.13,-0.91,0.03,-0.11
25.24,-1.02,-0.04,-0.13
25.34,-0.88,0.20,-0.36
25.44,-0.88,0.01,-0.02
25.55,-0.79,0.05,-0.06
25.65,-1.09,0.09,-0.14
25.75,-0.98,0.01,-0.05
25.86,-1.05,0.03,-0.12
25.96,-0.96,0.02,-0.07
26.06,-0.92,0.00,-0.10
26.17,-1.00,0.01,-0.04
26.27,-1.00,0.04,-0.13
26.37,-0.98,0.04,-0.11
26.48,-0.97,0.03,-0.11
26.58,-0.99,0.04,-0.13
26.68,-0.98,0.03,-0.11
26.79,-0.97,0.04,-0.11
26.89,-0.99,0.03,-0.10
26.99,-0.98,0.04,-0.12
27.10,-0.98,0.04,-0.10
27.20,-0.97,0.04,-0.12
27.30,-0.98,0.04,-0.11
27.41,-0.98,0.04,-0.12
27.51,-0.99,0.04,-0.13
27.61,-0.98,0.04,-0.11
27.72,-0.98,0.03,-0.12
27.82,-0.98,0.03,-0.11
27.92,-0.98,0.04,-0.12
28.03,-0.99,0.03,-0.12
28.13,-0.97,0.04,-0.11
28.23,-0.99,0.03,-0.13
28.34,-0.98,0.04,-0.12
28.44,-0.97,0.04,-0.11
28.54,-0.99,0.03,-0.13
28.65,-0.98,0.04,-0.12
28.75,-1.01,0.03,-0.11
28.85,-0.98,0.03,-0.10
28.96,-0.98,0.04,-0.11
29.06,-0.98,0.04,-0.11
29.17,-0.98,0.04,-0.11
29.27,-1.00,0.03,-0.11
29.37,-0.98,0.03,-0.11
29.47,-0.98,0.03,-0.11
29.58,-0.97,0.04,-0.11
29.68,-0.98,0.04,-0.11
29.79,-0.98,0.03,-0.11
29.89,-0.98,0.03,-0.11
29.99,-0.98,0.04,-0.11
30.10,-0.97,0.04,-0.12
30.20,-0.98,0.04,-0.12
30.30,-0.98,0.03,-0.11
30.40,-0.97,0.03,-0.12
30.51,-0.98,0.03,-0.12
30.61,-0.97,0.03,-0.12
30.71,-0.98,0.03,-0.11
30.82,-0.98,0.04,-0.11
30.92,-0.98,0.04,-0.12
31.03,-0.98,0.04,-0.11
31.13,-0.98,0.04,-0.12
31.23,-0.98,0.04,-0.11
31.34,-0.98,0.04,-0.11
31.44,-0.98,0.04,-0.12
31.54,-0.98,0.04,-0.12
31.65,-0.98,0.03,-0.12
31.75,-0.98,0.04,-0.12
31.85,-0.98,0.04,-0.12
31.96,-0.98,0.04,-0.12
32.06,-0.98,0.04,-0.11
32.16,-0.97,0.03,-0.11
32.27,-0.97,0.04,-0.12
32.37,-0.98,0.04,-0.12
32.47,-0.98,0.04,-0.11
32.58,-0.98,0.03,-0.12
32.68,-0.98,0.03,-0.11
32.78,-0.98,0.04,-0.12
32.89,-0.98,0.04,-0.12
32.99,-0.98,0.03,-0.12
33.09,-0.98,0.03,-0.12
33.20,-0.98,0.03,-0.12
33.30,-0.98,0.04,-0.12
33.40,-0.98,0.04,-0.12
33.51,-0.98,0.04,-0.12
33.61,-0.98,0.04,-0.12
33.71,-0.98,0.03,-0.12
33.82,-0.98,0.04,-0.11
