Time,Ax,Ay,Az
6.47,-0.90,-0.01,-0.08
6.53,-0.94,-0.04,-0.06
6.58,-0.97,-0.01,-0.08
6.63,-0.98,-0.01,-0.06
6.69,-1.01,0.01,-0.03
6.74,-1.02,0.01,-0.14
6.79,-0.89,0.02,-0.05
6.85,-1.02,0.07,-0.10
6.90,-1.00,0.05,-0.13
6.95,-0.99,0.06,-0.06
7.01,-0.99,0.03,-0.11
7.06,-1.01,-0.04,-0.08
7.11,-0.89,0.05,-0.10
7.17,-0.99,-0.01,-0.07
7.22,-1.04,-0.04,-0.09
7.27,-0.99,0.01,-0.11
7.32,-1.00,0.01,-0.08
7.38,-0.98,0.04,-0.06
7.43,-0.93,0.00,-0.10
7.49,-1.09,-0.05,-0.04
7.54,-1.05,-0.02,-0.11
7.59,-0.98,-0.07,-0.13
7.65,-1.01,-0.02,-0.15
7.70,-0.92,-0.03,-0.10
7.75,-0.91,0.00,-0.10
7.80,-0.95,-0.00,-0.09
7.86,-0.93,0.01,-0.10
7.91,-1.04,-0.02,-0.05
7.97,-0.95,0.04,-0.09
8.02,-0.95,-0.01,-0.08
8.07,-0.97,-0.04,-0.09
8.13,-0.93,0.02,-0.08
8.18,-0.97,-0.02,-0.08
8.23,-1.00,-0.02,-0.12
8.29,-1.03,0.03,-0.06
8.34,-0.90,0.06,-0.09
8.39,-0.94,-0.00,-0.10
8.44,-1.00,-0.00,-0.12
8.50,-0.98,0.01,-0.11
8.55,-0.93,-0.02,-0.10
8.60,-0.99,-0.00,-0.05
8.66,-1.02,-0.00,-0.06
8.71,-0.96,0.05,-0.11
8.77,-0.99,-0.01,-0.05
8.82,-1.11,0.01,-0.11
8.87,-0.92,0.02,-0.06
8.93,-0.98,-0.01,-0.05
8.98,-1.05,0.03,-0.11
9.03,-0.94,0.04,-0.10
9.09,-1.00,-0.03,-0.07
9.14,-1.07,-0.02,-0.08
9.19,-0.92,-0.01,-0.09
9.25,-1.06,-0.05,-0.08
9.30,-1.02,-0.03,-0.11
9.35,-1.03,-0.01,-0.07
9.40,-0.94,0.01,-0.05
9.46,-1.07,0.01,-0.07
9.51,-0.85,-0.00,-0.09
9.57,-1.02,-0.04,-0.09
9.62,-1.00,-0.01,-0.14
9.67,-0.99,-0.05,-0.05
9.73,-1.00,0.03,-0.02
9.78,-1.08,-0.01,-0.09
9.83,-0.88,0.00,-0.11
9.89,-1.12,0.02,-0.01
9.94,-1.03,0.02,-0.11
9.99,-0.97,0.05,-0.06
10.05,-1.01,-0.01,-0.04
10.10,-1.02,-0.02,-0.11
10.15,-0.93,0.05,-0.10
10.21,-1.00,-0.01,-0.08
10.26,-0.89,-0.02,-0.08
10.31,-0.86,0.06,-0.05
10.36,-1.02,0.04,-0.11
10.42,-0.94,-0.02,-0.11
10.47,-1.01,0.02,-0.10
10.52,-1.08,-0.02,-0.05
10.58,-1.00,0.02,-0.11
10.63,-0.96,0.02,-0.10
10.69,-1.14,0.00,-0.02
10.74,-1.03,-0.02,-0.08
10.79,-0.94,-0.00,-0.09
10.85,-1.01,-0.01,-0.11
10.90,-1.00,0.03,-0.07
10.95,-0.89,0.03,-0.11
11.01,-1.19,-0.08,-0.03
11.06,-1.01,0.00,-0.12
11.11,-0.92,0.04,-0.07
11.17,-0.92,-0.04,-0.07
11.22,-1.06,-0.01,-0.08
11.27,-0.89,0.01,-0.16
11.33,-1.01,-0.01,-0.11
11.38,-0.98,0.03,-0.12
11.43,-0.89,-0.01,-0.05
11.49,-1.03,-0.01,-0.13
11.54,-0.95,0.05,-0.06
11.59,-1.07,-0.02,-0.05
11.65,-1.02,-0.02,-0.07
11.70,-0.90,0.05,-0.11
11.75,-0.91,0.01,-0.10
11.81,-1.07,0.01,-0.05
11.86,-0.93,0.01,-0.18
11.91,-0.94,0.02,-0.06
11.97,-0.97,-0.02,-0.09
12.02,-1.07,-0.03,-0.12
12.07,-0.96,-0.00,-0.12
12.13,-0.97,0.03,-0.07
12.18,-0.96,0.01,-0.12
12.23,-0.93,0.01,-0.07
12.29,-1.01,0.00,-0.12
12.34,-0.95,-0.05,-0.05
12.39,-0.89,0.00,-0.11
12.45,-1.05,-0.02,-0.05
12.50,-1.05,0.03,-0.12
12.55,-0.88,0.01,-0.09
12.61,-1.08,-0.03,-0.07
12.66,-1.02,0.01,-0.06
12.71,-1.01,0.00,-0.09
12.77,-1.07,0.01,-0.07
12.82,-0.92,-0.02,-0.08
12.87,-0.98,0.00,-0.07
12.93,-1.14,-0.01,-0.07
12.98,-0.82,-0.02,-0.09
13.03,-0.93,-0.01,-0.01
13.09,-0.96,0.00,-0.11
13.14,-0.94,0.04,-0.10
13.19,-1.02,0.02,-0.11
13.25,-1.02,-0.01,-0.05
13.30,-0.93,0.01,-0.09
13.35,-0.97,-0.01,-0.06
13.41,-1.05,-0.02,-0.06
13.46,-0.96,0.00,-0.08
13.51,-1.13,0.00,-0.10
13.57,-1.03,0.03,-0.09
13.62,-0.88,0.02,-0.04
13.67,-0.96,0.03,-0.11
13.73,-1.12,0.04,-0.10
13.78,-0.97,0.01,-0.06
13.83,-1.02,-0.03,-0.06
13.89,-1.01,0.03,-0.12
13.94,-0.86,0.01,-0.06
14.00,-1.02,-0.02,-0.04
14.05,-1.05,0.03,-0.11
14.10,-0.91,-0.06,-0.06
14.15,-1.06,0.01,-0.09
14.21,-0.97,-0.03,-0.08
14.26,-0.94,0.01,-0.09
14.31,-1.09,0.01,-0.10
14.37,-1.04,-0.00,-0.05
14.42,-0.93,0.04,-0.09
14.48,-0.89,-0.00,-0.12
14.53,-1.04,0.02,-0.11
14.58,-1.01,0.00,-0.06
14.64,-1.01,-0.04,-0.08
14.69,-1.03,0.01,-0.10
14.74,-0.90,0.01,-0.07
14.79,-1.06,0.01,-0.06
14.85,-0.93,-0.02,-0.07
14.90,-0.89,0.03,-0.07
14.96,-1.08,-0.00,-0.04
15.01,-0.96,-0.02,-0.06
15.06,-0.95,-0.02,-0.06
15.11,-0.87,0.02,-0.15
15.17,-1.07,-0.01,-0.12
15.22,-0.84,0.01,-0.10
15.27,-1.17,0.02,-0.10
15.33,-1.04,0.02,-0.05
15.38,-0.77,0.02,-0.08
15.44,-0.95,-0.00,-0.13
15.49,-1.04,-0.02,-0.12
15.54,-0.99,0.02,-0.03
15.60,-0.98,-0.03,-0.01
15.65,-0.95,0.03,-0.09
15.70,-0.90,0.01,-0.07
15.76,-1.02,-0.01,-0.08
15.81,-0.95,0.03,-0.10
15.86,-0.97,0.01,-0.06
15.92,-0.77,0.02,-0.06
15.97,-0.96,-0.05,-0.05
16.02,-1.07,0.03,-0.06
16.07,-1.08,-0.00,-0.08
16.13,-0.81,0.05,-0.14
16.18,-0.93,0.01,-0.07
16.23,-1.04,-0.01,-0.11
16.29,-0.89,0.04,-0.15
16.34,-1.10,-0.04,-0.08
16.40,-0.94,0.02,-0.10
16.45,-0.93,0.01,-0.08
16.50,-0.95,-0.01,-0.12
16.56,-0.93,0.04,-0.11
16.61,-0.96,0.02,-0.05
16.66,-0.91,0.01,-0.09
16.72,-1.08,-0.01,-0.14
16.77,-1.00,-0.05,-0.05
16.82,-0.96,-0.01,-0.09
16.88,-1.10,-0.00,-0.07
16.93,-0.95,-0.02,-0.13
16.98,-1.03,0.02,-0.10
17.04,-1.00,0.01,-0.10
17.09,-1.04,-0.03,-0.05
17.14,-1.00,0.00,-0.06
17.20,-1.09,0.04,-0.17
17.25,-0.90,0.02,-0.04
17.30,-0.95,-0.02,-0.11
17.36,-0.96,0.02,-0.13
17.41,-0.95,0.05,-0.09
17.46,-1.03,0.00,-0.10
17.52,-1.05,0.02,-0.04
17.57,-0.82,0.00,-0.08
17.62,-1.07,-0.02,-0.08
17.68,-0.95,0.04,-0.12
17.73,-0.92,0.01,-0.04
17.78,-1.07,0.00,-0.08
17.84,-1.14,0.06,-0.11
17.89,-0.89,0.02,-0.07
17.94,-1.03,0.01,-0.15
18.00,-1.06,0.01,-0.09
18.05,-0.83,-0.00,-0.04
18.10,-1.08,0.02,-0.10
18.16,-1.00,-0.02,-0.04
18.21,-0.92,-0.03,-0.05
18.26,-1.11,-0.01,-0.02
18.32,-0.87,0.04,-0.09
18.37,-0.79,-0.01,-0.06
18.42,-1.10,-0.03,-0.06
18.48,-0.88,0.04,-0.12
18.53,-0.86,0.00,-0.06
18.58,-0.92,-0.02,-0.05
18.64,-1.07,0.07,-0.05
18.69,-0.94,0.05,-0.08
18.74,-1.10,0.00,-0.15
18.80,-1.02,0.02,-0.03
18.85,-0.86,0.01,-0.03
18.90,-1.17,0.02,-0.11
18.96,-0.83,0.02,-0.10
19.01,-0.99,0.01,-0.13
19.06,-1.08,0.01,-0.10
19.12,-0.86,0.01,-0.07
19.17,-0.93,-0.01,-0.05
19.22,-0.99,-0.01,-0.09
19.28,-1.11,0.05,-0.13
19.33,-0.92,0.01,-0.04
19.38,-1.10,0.02,-0.16
19.44,-1.03,0.01,-0.12
19.49,-0.94,0.01,-0.08
19.54,-1.00,-0.00,-0.09
19.60,-0.90,0.00,-0.08
19.65,-1.03,0.03,-0.11
19.70,-1.09,-0.01,-0.12
19.76,-0.94,0.01,-0.07
19.81,-0.95,-0.01,-0.04
19.86,-0.99,-0.02,-0.13
19.92,-1.06,-0.00,-0.05
19.97,-1.00,-0.02,-0.04
20.02,-1.11,-0.01,-0.07
20.08,-1.21,-0.05,-0.03
20.13,-1.06,0.00,-0.06
20.18,-1.05,-0.02,-0.07
20.24,-0.87,0.01,-0.13
20.29,-0.91,0.02,-0.10
20.34,-0.99,-0.02,-0.14
20.40,-0.91,0.03,-0.12
20.45,-0.91,-0.04,-0.13
20.50,-1.27,0.03,-0.10
20.56,-0.99,0.00,-0.11
20.61,-1.01,-0.01,-0.06
20.67,-1.00,0.03,-0.12
20.72,-1.04,-0.01,-0.09
20.77,-0.97,0.00,-0.06
20.82,-1.07,0.02,-0.11
20.88,-0.97,0.04,-0.06
20.93,-0.97,-0.03,-0.08
20.98,-0.97,-0.01,-0.12
21.04,-0.98,0.02,-0.10
21.09,-0.94,0.03,-0.08
21.14,-0.97,0.01,-0.09
21.20,-0.94,-0.00,-0.07
21.25,-1.02,0.04,-0.11
21.30,-1.03,-0.05,-0.03
21.36,-0.96,-0.00,-0.11
21.41,-0.97,-0.04,-0.05
21.47,-1.13,0.04,-0.09
21.52,-0.84,-0.01,-0.03
21.57,-0.82,-0.00,-0.11
21.62,-1.13,0.01,-0.11
21.68,-0.76,0.02,-0.03
21.73,-1.19,0.02,-0.11
21.78,-1.05,0.02,-0.12
21.84,-0.86,0.02,-0.03
21.89,-1.09,-0.07,-0.07
21.95,-1.08,0.06,-0.11
22.00,-0.87,-0.02,-0.09
22.05,-1.13,-0.06,-0.08
22.11,-1.13,0.11,-0.11
22.16,-0.75,-0.03,-0.06
22.21,-1.11,-0.06,-0.07
22.26,-1.14,0.03,-0.09
22.32,-0.86,0.01,-0.05
22.37,-1.21,-0.03,-0.13
22.43,-0.91,0.03,-0.07
22.48,-0.79,-0.01,-0.05
22.53,-0.98,-0.01,-0.09
22.59,-0.97,0.01,-0.10
22.64,-0.90,-0.00,-0.01
22.69,-1.00,-0.06,-0.01
22.75,-0.93,0.07,-0.15
22.80,-0.88,0.01,-0.04
22.85,-1.05,0.01,-0.07
22.91,-1.10,0.02,-0.13
22.96,-0.76,-0.02,-0.04
23.01,-1.04,-0.03,-0.10
23.07,-0.90,0.01,-0.07
23.12,-0.81,0.02,-0.05
23.17,-1.11,-0.02,-0.12
23.23,-1.02,-0.00,-0.10
23.28,-0.89,-0.05,-0.07
23.33,-1.05,-0.05,-0.08
23.39,-0.87,0.09,-0.13
23.44,-0.98,-0.01,-0.00
23.49,-1.09,0.00,-0.10
23.55,-1.01,-0.06,-0.04
23.60,-0.95,0.03,-0.06
23.65,-1.02,0.05,-0.17
23.71,-0.98,-0.01,-0.03
23.76,-0.84,-0.02,-0.05
23.81,-0.90,-0.03,-0.14
23.87,-1.08,-0.05,-0.10
23.92,-0.87,-0.01,-0.07
23.97,-1.13,-0.00,-0.11
24.03,-0.92,0.02,-0.09
24.08,-0.88,0.01,-0.11
24.13,-0.74,0.01,-0.13
24.19,-0.98,0.01,-0.13
24.24,-0.97,0.00,-0.08
24.29,-1.07,-0.02,-0.11
24.35,-1.01,0.03,-0.09
24.40,-1.00,-0.00,-0.07
24.45,-1.00,0.07,-0.14
24.51,-0.92,-0.00,-0.08
24.56,-1.04,-0.05,-0.07
24.61,-1.05,0.04,-0.10
24.67,-0.96,0.01,-0.07
24.72,-0.88,-0.03,-0.09
24.77,-1.10,-0.02,-0.09
24.83,-0.81,0.01,-0.08
24.88,-1.19,-0.02,-0.09
24.93,-1.13,0.02,-0.04
24.99,-0.80,-0.00,-0.08
25.04,-1.20,-0.05,-0.07
25.09,-0.97,0.06,-0.11
25.15,-0.94,-0.04,-0.03
25.20,-1.05,-0.03,-0.06
25.25,-0.98,0.02,-0.09
25.31,-0.92,-0.05,-0.12
25.36,-0.89,-0.03,-0.07
25.41,-1.00,0.02,-0.14
25.47,-0.98,0.02,-0.04
25.52,-1.01,-0.01,-0.10
25.57,-1.01,0.00,-0.09
25.63,-0.71,-0.02,-0.10
25.68,-1.13,-0.02,-0.08
25.73,-0.95,0.02,-0.10
25.79,-0.83,0.03,-0.10
25.84,-1.16,-0.02,-0.07
25.89,-0.92,0.05,-0.14
25.95,-0.97,-0.01,-0.10
26.00,-0.97,-0.03,-0.08
26.05,-1.08,0.02,-0.11
26.11,-0.98,-0.02,-0.08
26.16,-1.04,-0.02,-0.08
26.21,-1.07,0.02,-0.10
26.27,-0.89,-0.02,-0.07
26.32,-0.96,0.03,-0.10
26.37,-1.01,0.01,-0.11
26.43,-0.90,0.01,-0.08
26.48,-1.12,-0.02,-0.08
26.53,-0.94,0.05,-0.07
26.59,-0.92,0.04,-0.10
26.64,-1.09,-0.07,-0.08
26.69,-0.83,0.08,-0.07
26.75,-1.01,-0.01,-0.10
26.80,-1.08,-0.04,-0.06
26.85,-0.88,0.05,-0.09
26.91,-1.17,-0.05,-0.10
26.96,-0.70,0.02,-0.13
27.02,-1.05,0.02,-0.07
27.07,-0.92,-0.01,-0.08
27.12,-1.00,-0.01,-0.09
27.17,-0.90,0.03,-0.11
27.23,-1.02,0.03,-0.34
27.28,-0.95,0.00,-0.11
27.33,-0.90,-0.01,-0.11
27.39,-0.99,0.01,-0.12
27.44,-0.97,0.00,-0.09
27.50,-0.96,0.01,-0.11
27.55,-0.97,-0.00,-0.12
27.60,-0.87,0.02,-0.07
27.66,-1.01,0.01,-0.13
27.71,-0.98,0.02,-0.15
27.76,-1.00,0.00,-0.14
27.81,-0.99,0.01,-0.12
27.87,-0.97,0.01,-0.12
27.92,-1.10,-0.14,-0.14
27.98,-0.98,-0.01,-0.12
28.03,-0.98,0.00,-0.12
28.08,-0.98,0.01,-0.16
28.14,-1.07,0.01,-0.13
28.19,-0.98,0.00,-0.13
28.24,-0.98,-0.00,-0.10
28.30,-0.97,0.00,-0.11
28.35,-0.97,-0.00,-0.10
28.40,-0.97,0.00,-0.12
28.46,-0.98,0.00,-0.14
28.51,-0.97,0.00,-0.12
28.56,-0.97,-0.01,-0.12
28.62,-0.97,-0.00,-0.11
28.67,-0.98,-0.00,-0.11
28.72,-0.99,0.00,-0.12
28.78,-0.98,-0.00,-0.13
28.83,-0.99,-0.00,-0.14
28.88,-0.98,0.00,-0.13
28.94,-0.98,-0.00,-0.12
28.99,-0.98,0.00,-0.12
29.04,-0.97,0.00,-0.12
29.10,-0.98,-0.01,-0.12
29.15,-0.97,-0.00,-0.12
29.20,-0.98,-0.00,-0.12
29.26,-0.98,-0.00,-0.12
29.31,-0.98,0.00,-0.12
29.36,-0.99,0.01,-0.13
29.42,-0.98,-0.00,-0.13
29.47,-0.98,0.01,-0.13
29.52,-0.97,-0.00,-0.12
29.58,-0.98,-0.00,-0.12
29.63,-0.98,-0.00,-0.12
29.68,-0.98,0.00,-0.12
29.74,-0.98,0.00,-0.12
29.79,-0.98,0.00,-0.12
29.84,-0.97,-0.00,-0.12
29.90,-0.98,0.01,-0.11
29.95,-0.98,-0.00,-0.13
30.00,-0.98,-0.00,-0.12
30.06,-0.98,-0.00,-0.12
30.11,-0.98,0.00,-0.12
30.16,-0.98,-0.00,-0.12
30.22,-0.98,-0.00,-0.12
30.27,-0.97,-0.00,-0.12
30.32,-0.98,0.00,-0.13
30.38,-0.98,0.00,-0.12
30.43,-0.98,0.00,-0.12
30.48,-0.98,-0.00,-0.12
30.54,-0.98,0.00,-0.12
30.59,-0.98,-0.00,-0.12
30.64,-0.98,0.00,-0.13
30.70,-0.98,-0.00,-0.12
30.75,-0.98,0.00,-0.12
30.80,-0.98,0.00,-0.12
30.86,-0.98,0.00,-0.12
30.91,-0.98,0.00,-0.12
30.96,-0.98,0.00,-0.12
31.02,-0.98,0.00,-0.12
31.07,-0.98,0.00,-0.12
31.12,-0.98,-0.00,-0.12
31.18,-0.98,0.00,-0.12
31.23,-0.98,-0.00,-0.12
31.28,-0.98,0.00,-0.12
31.34,-0.98,-0.00,-0.12
31.39,-0.98,-0.00,-0.13
31.44,-0.98,-0.00,-0.12
31.50,-0.98,-0.00,-0.12
31.55,-0.98,0.00,-0.12
31.60,-0.98,0.00,-0.13
31.66,-0.98,0.00,-0.12
31.71,-0.98,-0.00,-0.13
31.76,-0.98,-0.00,-0.13
31.82,-0.98,0.00,-0.13
31.87,-0.97,-0.00,-0.12
31.92,-0.98,-0.00,-0.12
31.98,-0.98,0.00,-0.12
32.03,-0.98,0.00,-0.13
32.08,-0.98,-0.00,-0.12
32.14,-0.98,0.00,-0.12
32.19,-0.98,0.00,-0.13
32.25,-0.98,-0.00,-0.12
32.30,-0.98,0.00,-0.12
32.35,-0.98,0.00,-0.12
32.40,-0.98,0.00,-0.12
32.46,-0.97,0.00,-0.13
32.51,-0.98,-0.00,-0.12
32.56,-0.98,-0.00,-0.13
32.62,-0.98,0.00,-0.13
32.67,-0.98,0.00,-0.12
32.73,-0.98,-0.00,-0.13
32.78,-0.98,-0.00,-0.12
32.83,-0.98,-0.00,-0.12
32.88,-0.98,0.00,-0.12
32.94,-0.98,-0.00,-0.12
32.99,-0.98,0.00,-0.13
33.04,-0.98,0.00,-0.12
