Time,Ax,Ay,Az
3.75,-0.85,-0.04,-0.02
3.81,-0.94,0.05,-0.09
3.86,-0.99,0.01,-0.11
3.91,-0.93,0.04,-0.10
3.97,-0.91,0.03,-0.07
4.02,-1.07,0.06,-0.08
4.07,-0.87,0.04,-0.08
4.13,-0.89,-0.05,-0.06
4.18,-0.95,0.02,-0.05
4.23,-1.02,0.05,-0.08
4.29,-0.94,0.05,-0.08
4.34,-0.98,0.01,-0.06
4.39,-0.99,0.04,-0.10
4.45,-0.86,0.02,-0.08
4.50,-0.95,-0.01,-0.08
4.55,-0.99,0.02,-0.06
4.61,-0.99,0.04,-0.06
4.66,-1.08,0.04,-0.07
4.71,-0.95,0.02,-0.04
4.77,-0.97,0.01,-0.09
4.82,-0.91,-0.02,-0.06
4.87,-1.03,0.04,-0.11
4.93,-0.96,0.01,-0.08
4.98,-1.02,0.02,-0.06
5.03,-0.98,0.01,-0.08
5.09,-0.99,0.03,-0.06
5.14,-0.95,0.01,-0.09
5.19,-1.00,0.03,-0.05
5.25,-1.07,0.03,-0.10
5.30,-1.00,0.03,-0.05
5.35,-0.92,0.02,-0.08
5.41,-1.03,0.03,-0.09
5.46,-1.04,0.07,-0.07
5.51,-0.90,0.02,-0.13
5.57,-1.01,0.06,-0.09
5.62,-1.00,0.02,-0.09
5.67,-0.99,0.01,-0.05
5.73,-0.98,0.01,-0.11
5.78,-1.02,0.01,-0.07
5.83,-0.96,0.02,-0.09
5.89,-1.04,0.04,-0.09
5.94,-0.99,0.04,-0.04
5.99,-0.95,0.03,-0.10
6.05,-1.05,0.03,-0.12
6.10,-0.96,0.03,-0.05
6.15,-0.95,0.03,-0.08
6.21,-1.02,0.05,-0.10
6.26,-0.94,0.00,-0.09
6.31,-0.96,0.03,-0.07
6.37,-1.02,0.03,-0.07
6.42,-0.94,0.02,-0.08
6.47,-0.93,0.03,-0.06
6.53,-1.10,0.01,-0.10
6.58,-1.01,-0.00,-0.06
6.63,-0.90,-0.01,-0.07
6.69,-1.05,0.00,-0.09
6.74,-1.05,0.01,-0.06
6.79,-0.99,0.02,-0.03
6.84,-1.06,0.03,-0.10
6.90,-0.96,0.08,-0.02
6.95,-1.10,0.12,-0.13
7.01,-1.03,0.02,-0.10
7.06,-0.97,0.04,-0.09
7.11,-0.99,0.03,-0.08
7.17,-1.05,0.00,-0.09
7.22,-0.96,0.03,-0.06
7.27,-0.96,0.05,-0.07
7.32,-1.15,0.05,-0.08
7.38,-0.91,0.05,-0.12
7.43,-1.05,0.17,-0.09
7.49,-1.02,0.01,-0.12
7.54,-0.96,0.05,-0.11
7.59,-0.98,0.03,-0.10
7.65,-1.04,0.05,-0.12
7.70,-0.91,0.12,-0.05
7.75,-0.98,0.07,-0.13
7.80,-1.15,0.04,-0.11
7.86,-0.93,0.02,-0.15
7.91,-1.01,0.05,-0.07
7.97,-0.91,0.04,-0.10
8.02,-1.01,0.02,-0.09
8.07,-1.06,0.09,-0.09
8.13,-1.05,0.06,-0.15
8.18,-0.91,0.05,-0.08
8.23,-0.98,0.03,-0.07
8.28,-1.07,0.00,-0.12
8.34,-0.93,0.04,-0.02
8.39,-0.91,0.01,-0.03
8.44,-1.03,0.02,-0.10
8.50,-0.97,-0.02,-0.05
8.55,-1.09,0.06,-0.12
8.60,-1.06,0.01,-0.10
8.66,-1.03,0.05,-0.09
8.71,-1.03,0.05,-0.05
8.77,-0.94,-0.02,-0.13
8.82,-1.03,0.12,-0.11
8.87,-0.96,0.05,-0.07
8.93,-1.04,0.04,-0.08
8.98,-1.16,0.05,-0.13
9.03,-1.01,0.03,-0.08
9.08,-0.96,-0.01,-0.05
9.14,-0.92,0.06,-0.06
9.19,-0.96,0.01,-0.10
9.25,-0.97,0.04,-0.07
9.30,-0.98,0.05,-0.11
9.35,-1.09,0.02,-0.09
9.40,-0.98,0.04,-0.07
9.46,-0.98,0.04,-0.08
9.51,-0.94,0.03,-0.07
9.56,-0.97,0.02,-0.08
9.62,-0.99,0.03,-0.07
9.67,-0.94,-0.04,-0.08
9.72,-1.05,0.05,-0.07
9.78,-1.04,0.02,-0.08
9.83,-0.97,0.06,-0.09
9.88,-1.09,-0.01,-0.09
9.94,-0.92,0.05,-0.09
9.99,-0.90,-0.00,-0.10
10.05,-1.01,0.01,-0.06
10.10,-1.05,0.02,-0.06
10.15,-1.08,0.03,-0.09
10.21,-1.09,0.02,-0.11
10.26,-0.97,0.03,-0.03
10.31,-0.99,0.01,-0.06
10.36,-0.97,0.03,-0.04
10.42,-0.91,0.03,-0.16
10.47,-0.99,0.03,-0.12
10.52,-0.94,-0.00,-0.01
10.58,-0.96,0.03,-0.05
10.63,-0.98,-0.00,-0.06
10.69,-0.93,0.03,-0.09
10.74,-0.94,0.05,-0.14
10.79,-0.97,-0.01,-0.13
10.85,-0.92,0.02,0.03
10.90,-1.03,0.06,-0.06
10.95,-1.02,0.01,-0.12
11.01,-0.90,0.08,-0.07
11.06,-1.03,0.01,-0.13
11.11,-0.99,0.02,-0.04
11.17,-0.99,0.06,-0.11
11.22,-0.92,0.02,-0.12
11.27,-0.99,0.02,0.02
11.32,-0.97,0.05,-0.07
11.38,-1.05,0.05,-0.09
11.43,-1.03,-0.00,-0.15
11.49,-0.86,0.06,-0.07
11.54,-0.96,-0.09,-0.06
11.59,-1.04,0.01,-0.04
11.65,-1.01,0.03,-0.13
11.70,-0.96,0.02,-0.04
11.75,-0.92,0.04,-0.04
11.81,-0.97,0.05,-0.09
11.86,-1.09,0.04,-0.02
11.91,-0.89,0.03,-0.09
11.97,-0.89,0.04,-0.07
12.02,-1.01,0.06,-0.23
12.07,-1.03,0.09,-0.20
12.13,-0.95,-0.00,-0.03
12.18,-1.05,0.04,-0.05
12.23,-1.19,0.05,-0.02
12.28,-0.92,0.03,-0.07
12.34,-0.94,0.03,-0.07
12.39,-1.02,0.02,-0.05
12.45,-0.91,-0.01,0.01
12.50,-1.18,0.04,-0.18
12.55,-1.05,0.00,-0.04
12.61,-1.12,0.05,-0.11
12.66,-0.90,0.05,-0.11
12.71,-1.03,0.03,-0.14
12.77,-0.88,0.09,-0.07
12.82,-0.88,-0.04,-0.09
12.87,-0.89,0.11,-0.01
12.93,-0.87,0.05,-0.06
12.98,-0.83,0.09,-0.10
13.03,-1.02,-0.04,0.10
13.09,-0.94,0.03,-0.05
13.14,-0.80,0.13,-0.04
13.19,-1.06,-0.05,0.01
13.25,-0.88,0.02,-0.11
13.30,-1.05,0.02,-0.07
13.35,-0.88,0.01,-0.06
13.41,-1.03,-0.06,-0.15
13.46,-0.90,0.10,-0.14
13.51,-0.95,0.11,-0.01
13.57,-1.04,0.01,-0.17
13.62,-0.99,0.07,-0.15
13.67,-0.89,0.03,-0.00
13.73,-1.21,0.01,-0.15
13.78,-1.01,0.02,-0.01
13.83,-0.95,0.05,-0.09
13.89,-0.89,0.04,-0.12
13.94,-0.99,0.02,-0.05
13.99,-0.88,0.02,0.04
14.05,-1.04,-0.06,-0.06
14.10,-1.02,0.08,-0.11
14.15,-0.91,0.04,-0.03
14.21,-1.04,-0.00,-0.19
14.26,-1.02,0.04,-0.08
14.31,-1.03,0.12,-0.10
14.37,-1.10,0.01,-0.10
14.42,-0.96,0.00,-0.14
14.47,-0.84,0.02,-0.00
14.53,-1.07,0.04,-0.18
14.58,-1.07,-0.00,-0.10
14.63,-1.01,0.02,-0.02
14.69,-0.90,0.02,-0.22
14.74,-0.97,-0.00,-0.06
14.79,-0.83,0.12,-0.06
14.85,-0.97,-0.01,-0.15
14.90,-1.02,0.07,-0.04
14.95,-0.74,0.01,-0.04
15.01,-1.19,0.03,-0.12
15.06,-1.00,0.05,-0.09
15.11,-0.94,0.06,-0.01
15.17,-1.00,0.04,-0.13
15.22,-0.96,0.09,-0.05
15.27,-0.95,0.01,-0.05
15.33,-1.10,0.04,-0.07
15.38,-0.80,0.05,-0.06
15.43,-1.25,0.05,-0.19
15.49,-1.07,0.04,-0.15
15.54,-0.87,0.03,0.03
15.60,-0.95,0.02,-0.11
15.65,-1.06,0.04,-0.15
15.70,-0.89,0.03,-0.07
15.76,-0.89,0.02,-0.04
15.81,-1.03,0.05,-0.06
15.86,-0.97,0.04,0.03
15.92,-0.99,0.02,-0.05
15.97,-1.08,0.03,-0.15
16.02,-0.86,0.05,0.02
16.07,-1.14,0.01,-0.18
16.13,-1.07,-0.11,-0.12
16.18,-0.76,0.03,-0.10
16.23,-1.06,-0.11,-0.08
16.29,-0.86,0.12,-0.12
16.34,-0.89,0.05,-0.06
16.39,-1.04,0.15,-0.13
16.45,-1.07,-0.00,-0.11
16.50,-0.86,0.11,-0.04
16.56,-1.10,0.06,-0.06
16.61,-0.73,0.21,-0.06
16.66,-0.83,0.17,-0.03
16.71,-1.07,0.02,-0.08
16.77,-0.97,-0.00,-0.23
16.82,-0.95,0.13,-0.07
16.87,-0.98,0.03,-0.11
16.93,-0.85,0.04,-0.06
16.98,-0.86,0.13,-0.07
17.04,-0.90,0.03,-0.07
17.09,-1.01,-0.01,-0.12
17.14,-0.90,-0.02,-0.06
17.20,-1.14,0.03,-0.05
17.25,-1.14,0.04,-0.18
17.30,-0.99,-0.03,0.02
17.35,-1.00,0.03,-0.11
17.41,-1.01,0.06,-0.10
17.46,-0.86,0.05,-0.10
17.52,-1.06,0.03,-0.13
17.57,-0.87,0.02,-0.04
17.62,-0.91,0.03,-0.10
17.68,-1.03,0.00,-0.08
17.73,-0.86,0.05,0.01
17.78,-0.94,0.02,-0.03
17.84,-1.01,0.06,-0.10
17.89,-0.90,0.04,-0.05
17.94,-0.89,0.00,-0.08
18.00,-1.09,0.03,-0.12
18.05,-0.95,0.06,-0.06
18.10,-0.97,0.00,-0.05
18.16,-1.12,-0.01,-0.14
18.21,-1.03,0.04,0.03
18.26,-1.23,0.01,-0.22
18.32,-1.00,0.04,-0.11
18.37,-0.84,0.05,-0.02
18.42,-1.05,-0.01,-0.10
18.48,-1.12,0.06,-0.12
18.53,-0.88,0.06,-0.10
18.58,-1.12,0.01,-0.10
18.64,-1.01,-0.02,-0.11
18.69,-0.96,0.01,0.00
18.74,-0.89,0.01,-0.12
18.80,-1.05,0.04,-0.04
18.85,-0.91,-0.02,-0.11
18.90,-1.22,0.05,-0.16
18.96,-0.97,0.02,0.00
19.01,-0.93,0.03,-0.03
19.06,-1.18,0.02,-0.15
19.12,-0.98,0.04,-0.04
19.17,-0.89,0.05,-0.03
19.22,-1.00,0.02,-0.15
19.28,-1.06,0.05,-0.08
19.33,-0.89,0.01,-0.08
19.38,-1.13,0.08,-0.13
19.44,-1.04,0.05,-0.10
19.49,-0.93,0.05,-0.08
19.54,-1.15,0.03,-0.16
19.60,-0.98,-0.00,0.04
19.65,-0.87,0.06,-0.06
19.70,-1.14,-0.04,-0.08
19.76,-0.94,0.02,-0.12
19.81,-0.99,0.05,-0.17
19.86,-1.05,0.08,-0.09
19.92,-1.21,-0.01,-0.04
19.97,-0.92,0.02,-0.05
20.02,-1.30,-0.02,-0.05
20.08,-0.95,0.02,0.01
20.13,-0.94,0.05,-0.03
20.18,-1.20,-0.08,-0.08
20.24,-1.02,0.03,-0.04
20.29,-1.04,-0.01,-0.04
20.34,-1.02,0.02,-0.09
20.40,-1.01,0.10,-0.08
20.45,-1.12,-0.05,-0.11
20.50,-1.13,0.05,-0.01
20.56,-1.07,0.03,-0.04
20.61,-1.17,0.01,-0.17
20.66,-0.97,0.02,-0.06
20.72,-0.86,0.06,-0.03
20.77,-1.05,0.02,-0.03
20.82,-1.06,0.03,-0.12
20.88,-0.94,0.03,-0.08
20.93,-1.05,0.02,-0.07
20.98,-1.15,0.03,-0.12
21.04,-0.91,0.05,0.01
21.09,-1.04,0.03,-0.17
21.14,-0.92,0.01,0.01
21.20,-0.82,0.05,-0.02
21.25,-1.15,-0.01,-0.17
21.30,-1.14,0.03,-0.12
21.36,-0.85,0.03,-0.02
21.41,-1.21,0.02,-0.19
21.46,-1.02,0.06,-0.09
21.52,-0.88,0.07,0.01
21.57,-1.13,0.02,-0.22
21.62,-1.00,0.02,0.03
21.68,-0.85,0.07,-0.03
21.73,-1.12,0.02,-0.09
21.78,-0.85,0.07,-0.01
21.84,-0.99,-0.01,-0.08
21.89,-1.10,0.01,-0.06
21.94,-0.91,0.06,-0.10
22.00,-0.93,0.01,0.02
22.05,-1.07,0.02,-0.14
22.10,-0.93,0.04,-0.07
22.16,-0.93,0.04,-0.05
22.21,-1.14,0.01,-0.16
22.26,-1.00,0.05,-0.09
22.32,-0.85,0.04,-0.09
22.37,-1.19,0.06,-0.14
22.42,-0.81,0.02,0.05
22.48,-0.85,-0.04,-0.15
22.53,-1.05,0.01,-0.03
22.58,-0.84,0.05,-0.09
22.64,-1.07,0.03,-0.10
22.69,-0.98,0.06,-0.09
22.75,-0.93,0.01,-0.07
22.80,-0.84,-0.00,-0.09
22.85,-1.01,0.08,-0.12
22.90,-1.03,0.01,-0.05
22.96,-1.06,0.03,-0.11
23.01,-1.05,0.03,-0.13
23.06,-0.89,0.02,-0.05
23.12,-1.10,0.03,-0.10
23.17,-0.95,0.02,-0.00
23.23,-0.98,0.03,-0.02
23.28,-1.03,0.03,-0.11
23.33,-0.99,0.07,-0.11
23.39,-0.98,0.05,-0.05
23.44,-0.91,0.02,-0.07
23.49,-0.98,0.05,-0.11
23.54,-0.70,-0.10,-0.13
23.60,-0.96,0.01,-0.03
23.65,-0.95,0.02,-0.05
23.71,-0.97,0.06,0.02
23.76,-0.91,0.00,-0.07
23.81,-0.86,0.03,-0.05
23.87,-0.94,0.06,-0.04
23.92,-1.06,0.04,-0.09
23.97,-0.97,0.06,-0.06
24.03,-0.99,0.13,-0.11
24.08,-0.99,0.03,-0.06
24.13,-0.97,0.04,-0.14
24.19,-0.94,0.03,-0.09
24.24,-0.93,0.03,-0.14
24.29,-1.00,0.06,-0.10
24.35,-0.98,0.00,-0.07
24.40,-0.94,0.03,-0.15
24.45,-0.98,-0.02,0.04
24.51,-1.12,0.01,-0.16
24.56,-1.06,0.01,-0.10
24.61,-0.91,0.03,-0.08
24.67,-1.09,0.02,-0.15
24.72,-1.00,0.05,-0.10
24.77,-0.90,0.05,-0.10
24.83,-0.94,0.03,0.01
24.88,-1.18,-0.09,-0.09
24.93,-0.92,0.06,-0.08
24.99,-1.03,0.05,-0.08
25.04,-1.01,0.01,-0.12
25.09,-0.89,0.02,-0.04
25.15,-1.00,0.03,-0.13
25.20,-0.98,0.08,-0.12
25.25,-1.01,0.04,-0.03
25.31,-1.12,0.01,-0.09
25.36,-1.02,0.03,0.01
25.41,-1.10,0.04,-0.16
25.47,-1.08,-0.01,-0.12
25.52,-1.03,0.08,0.05
25.57,-1.03,0.02,-0.08
25.63,-1.07,0.02,-0.07
25.68,-0.95,0.04,-0.10
25.73,-0.99,0.04,-0.01
25.79,-1.01,0.01,-0.16
25.84,-1.03,0.03,-0.06
25.89,-0.83,0.02,-0.03
25.95,-1.16,0.03,-0.16
26.00,-1.01,0.05,-0.06
26.05,-0.95,0.04,-0.07
26.11,-1.08,0.02,-0.15
26.16,-0.97,0.02,-0.04
26.21,-0.98,0.02,-0.10
26.27,-0.97,0.05,-0.07
26.32,-0.93,0.04,-0.09
26.37,-1.08,-0.01,-0.08
26.43,-0.95,0.04,-0.04
26.48,-0.99,0.03,-0.03
26.53,-0.89,0.05,-0.07
26.59,-1.00,0.02,-0.06
26.64,-0.93,0.08,-0.02
26.69,-0.88,0.06,-0.06
26.75,-1.10,0.04,-0.16
26.80,-0.86,0.02,0.03
26.85,-1.04,0.04,-0.19
26.91,-1.05,0.04,-0.19
26.96,-0.94,0.04,-0.13
27.01,-1.05,0.04,-0.07
27.07,-0.95,0.04,-0.14
27.12,-0.98,0.06,-0.22
27.17,-0.95,0.04,-0.14
27.23,-0.93,0.02,-0.08
27.28,-0.91,0.02,-0.14
27.33,-0.96,0.04,-0.16
27.39,-0.85,0.03,-0.13
27.44,-0.99,0.02,-0.14
27.50,-0.98,0.04,-0.13
27.55,-0.95,0.02,-0.12
27.60,-0.96,0.02,-0.14
27.65,-0.98,0.04,-0.15
27.71,-1.04,0.04,-0.14
27.76,-1.02,0.02,-0.15
27.81,-1.00,0.01,-0.14
27.87,-0.97,0.02,-0.15
27.92,-0.98,0.03,-0.15
27.97,-0.99,0.03,-0.15
28.03,-0.97,0.03,-0.14
28.08,-0.97,0.04,-0.12
28.13,-0.98,0.03,-0.12
28.19,-0.98,0.03,-0.15
28.24,-0.98,0.02,-0.13
28.30,-0.98,0.03,-0.14
28.35,-0.97,0.03,-0.14
28.40,-0.98,0.03,-0.13
28.45,-0.97,0.02,-0.14
28.51,-0.98,0.02,-0.13
28.56,-0.97,0.03,-0.14
28.61,-0.96,0.02,-0.14
28.67,-0.97,0.03,-0.15
28.72,-0.98,0.03,-0.13
28.78,-0.97,0.03,-0.13
28.83,-0.98,0.03,-0.13
28.88,-0.98,0.02,-0.13
28.94,-0.97,0.03,-0.14
28.99,-0.98,0.03,-0.14
29.04,-1.01,0.01,-0.14
29.09,-0.98,0.04,-0.14
29.15,-0.98,0.03,-0.14
29.20,-0.98,0.04,-0.14
29.26,-0.97,0.03,-0.14
29.31,-0.97,0.03,-0.14
29.36,-0.97,0.03,-0.14
29.42,-0.97,0.03,-0.13
29.47,-0.97,0.03,-0.15
29.52,-0.98,0.03,-0.13
29.58,-0.89,0.06,-0.11
29.63,-0.98,0.03,-0.14
29.68,-0.99,0.03,-0.15
29.74,-0.97,0.03,-0.15
29.79,-0.97,0.03,-0.14
29.84,-0.98,0.03,-0.14
29.90,-0.97,0.03,-0.14
29.95,-0.97,0.03,-0.14
30.00,-0.97,0.03,-0.14
30.06,-0.98,0.03,-0.14
30.11,-0.98,0.03,-0.14
30.16,-0.98,0.03,-0.14
30.22,-0.97,0.03,-0.13
30.27,-0.98,0.03,-0.14
30.32,-0.98,0.03,-0.14
30.38,-0.97,0.03,-0.14
30.43,-0.98,0.03,-0.14
30.48,-0.98,0.03,-0.14
30.54,-0.98,0.03,-0.14
30.59,-0.98,0.03,-0.14
30.64,-0.98,0.03,-0.13
30.70,-0.97,0.03,-0.14
30.75,-0.97,0.03,-0.14
30.80,-0.98,0.03,-0.14
30.86,-0.98,0.03,-0.14
30.91,-0.98,0.03,-0.14
30.96,-0.98,0.03,-0.14
31.02,-0.98,0.03,-0.14
31.07,-0.97,0.03,-0.13
31.12,-0.97,0.03,-0.14
31.18,-0.98,0.03,-0.14
31.23,-0.98,0.03,-0.14
31.28,-0.98,0.03,-0.14
31.34,-0.97,0.04,-0.14
31.39,-0.97,0.03,-0.14
31.44,-0.98,0.03,-0.14
31.50,-0.98,0.03,-0.14
31.55,-0.97,0.03,-0.13
31.60,-0.98,0.03,-0.14
31.66,-0.98,0.03,-0.14
31.71,-0.98,0.03,-0.14
31.76,-0.97,0.02,-0.14
31.82,-0.98,0.04,-0.14
31.87,-0.97,0.03,-0.14
31.92,-0.98,0.03,-0.13
31.98,-0.98,0.03,-0.13
32.03,-0.98,0.03,-0.14
32.08,-0.97,0.03,-0.14
32.14,-0.98,0.03,-0.14
32.19,-0.98,0.03,-0.14
32.24,-0.98,0.03,-0.14
32.30,-0.98,0.02,-0.14
32.35,-0.97,0.02,-0.13
32.40,-0.97,0.03,-0.13
32.46,-0.98,0.03,-0.14
32.51,-0.98,0.03,-0.14
32.56,-0.97,0.03,-0.14
32.62,-0.98,0.03,-0.14
32.67,-0.98,0.03,-0.14
32.73,-0.97,0.03,-0.14
32.78,-0.98,0.03,-0.14
32.83,-0.97,0.03,-0.14
32.88,-0.97,0.03,-0.14
32.94,-0.98,0.03,-0.14
32.99,-0.98,0.03,-0.14
33.04,-0.97,0.03,-0.14
33.10,-0.97,0.03,-0.14
33.15,-0.98,0.03,-0.14
33.21,-0.97,0.03,-0.14
33.26,-0.98,0.03,-0.14
33.31,-0.98,0.03,-0.14
33.37,-0.98,0.03,-0.14
33.42,-0.98,0.03,-0.14
33.47,-0.98,0.03,-0.14
