Time,Ax,Ay,Az
11.86,-0.83,-0.07,-0.06
11.91,-0.94,-0.03,-0.04
11.97,-1.18,0.09,-0.20
12.02,-1.00,-0.00,-0.11
12.07,-0.81,-0.03,-0.01
12.13,-0.78,-0.26,-0.12
12.18,-0.88,0.00,-0.10
12.23,-1.01,0.08,-0.04
12.29,-1.05,-0.02,-0.22
12.34,-0.99,-0.01,-0.12
12.39,-1.04,0.07,-0.02
12.45,-1.05,-0.05,-0.14
12.50,-0.95,0.02,-0.05
12.55,-1.13,0.10,-0.14
12.61,-1.05,-0.03,-0.20
12.66,-1.01,-0.05,-0.07
12.71,-0.97,0.03,-0.11
12.77,-1.19,0.03,-0.12
12.82,-1.18,0.05,-0.18
12.87,-1.10,-0.02,0.11
12.93,-1.10,0.09,-0.05
12.98,-0.86,-0.03,-0.07
13.03,-1.19,0.12,-0.11
13.09,-1.28,-0.17,-0.06
13.14,-0.96,-0.01,-0.05
13.19,-0.99,0.03,-0.04
13.25,-0.93,-0.02,-0.02
13.30,-1.11,0.03,-0.02
13.35,-0.90,0.03,-0.06
13.41,-0.93,0.02,-0.12
13.46,-0.99,0.04,-0.04
13.51,-0.96,0.02,-0.10
13.57,-0.98,0.05,-0.06
13.62,-0.93,0.03,-0.03
13.67,-1.02,0.05,-0.03
13.73,-0.87,0.05,-0.04
13.78,-0.89,0.05,-0.08
13.84,-0.96,0.00,-0.06
13.89,-0.97,0.09,-0.06
13.94,-1.08,0.06,-0.08
14.00,-0.85,0.05,-0.08
14.05,-0.93,0.05,-0.06
14.10,-1.02,0.01,-0.12
14.15,-1.03,0.01,-0.06
14.21,-0.94,0.06,-0.05
14.26,-0.99,0.04,-0.04
14.31,-0.98,-0.00,-0.02
14.37,-1.02,-0.02,0.06
14.42,-0.99,0.04,-0.03
14.48,-0.81,0.07,-0.04
14.53,-1.02,0.06,-0.05
14.58,-1.05,0.01,-0.09
14.64,-1.08,0.04,-0.06
14.69,-0.79,0.04,0.00
14.74,-0.97,-0.02,-0.03
14.80,-1.05,0.01,-0.07
14.85,-0.67,-0.05,0.05
14.90,-0.91,-0.03,-0.06
14.96,-1.09,0.01,0.06
15.01,-0.92,0.08,-0.05
15.06,-0.90,-0.00,-0.08
15.11,-1.03,0.03,-0.03
15.17,-0.96,0.09,-0.16
15.22,-0.91,0.05,-0.13
15.28,-0.98,0.05,-0.01
15.33,-0.93,0.10,-0.12
15.38,-0.97,0.03,-0.15
15.44,-1.01,0.05,-0.05
15.49,-0.86,0.04,-0.06
15.54,-0.99,-0.02,-0.03
15.60,-0.90,0.07,-0.06
15.65,-0.76,0.03,-0.01
15.70,-0.95,-0.03,-0.10
15.76,-0.96,0.05,-0.05
15.81,-1.13,0.04,-0.07
15.86,-1.00,0.03,-0.03
15.92,-0.95,0.06,-0.09
15.97,-0.87,0.04,-0.12
16.02,-1.02,0.05,-0.11
16.07,-0.93,0.06,-0.06
16.13,-1.08,0.02,-0.20
16.18,-1.04,0.03,-0.08
16.24,-0.87,0.05,-0.05
16.29,-0.89,0.03,-0.16
16.34,-1.00,-0.02,-0.05
16.40,-0.89,0.01,-0.05
16.45,-1.15,0.02,-0.06
16.50,-0.94,-0.10,-0.05
16.56,-0.99,0.13,-0.08
16.61,-0.82,0.08,0.00
16.66,-1.09,0.03,-0.11
16.72,-1.00,0.04,-0.12
16.77,-1.12,-0.05,-0.11
16.82,-0.87,-0.06,0.02
16.88,-0.87,0.05,-0.08
16.93,-0.97,-0.04,-0.03
16.98,-0.94,0.04,-0.10
17.04,-1.03,0.07,0.05
17.09,-1.11,0.02,-0.05
17.14,-1.02,0.12,-0.02
17.20,-0.91,0.07,-0.06
17.25,-0.96,0.02,-0.02
17.30,-0.85,0.02,0.02
17.36,-0.89,0.03,-0.05
17.41,-0.98,0.01,-0.09
17.46,-0.83,0.06,-0.09
17.52,-1.06,0.10,-0.10
17.57,-0.99,0.03,-0.11
17.62,-0.98,0.04,-0.09
17.68,-1.01,0.05,-0.05
17.73,-1.03,0.04,-0.06
17.78,-0.96,0.04,-0.06
17.84,-0.99,0.04,-0.04
17.89,-0.92,0.03,-0.04
17.94,-0.98,0.02,-0.06
18.00,-1.05,0.04,-0.14
18.05,-0.97,0.02,-0.02
18.10,-0.99,0.02,-0.03
18.16,-0.95,0.04,-0.14
18.21,-1.10,-0.01,-0.02
18.26,-1.01,-0.00,-0.06
18.32,-0.98,0.04,-0.08
18.37,-0.94,0.03,-0.06
18.42,-0.96,0.04,-0.13
18.48,-1.27,0.02,-0.12
18.53,-0.99,0.02,-0.05
18.58,-1.05,0.04,-0.05
18.64,-1.16,0.06,-0.07
18.69,-0.93,0.03,-0.11
18.74,-0.92,0.01,-0.11
18.80,-0.87,0.09,-0.10
18.85,-0.87,0.00,-0.03
18.90,-1.01,0.02,-0.14
18.96,-0.92,0.05,-0.12
19.01,-1.02,0.07,-0.10
19.06,-1.02,0.03,-0.06
19.12,-1.01,0.03,-0.06
19.17,-0.91,-0.02,-0.05
19.22,-1.03,-0.14,0.04
19.28,-0.84,0.08,-0.09
19.33,-0.73,0.05,-0.08
19.38,-0.71,-0.05,-0.07
19.44,-0.85,0.08,-0.07
19.49,-1.00,0.08,-0.13
19.54,-0.93,-0.02,-0.05
19.60,-0.89,0.05,-0.06
19.65,-0.93,-0.03,-0.05
19.70,-1.02,0.14,-0.06
19.76,-0.88,0.02,-0.08
19.81,-0.96,0.05,-0.08
19.86,-1.17,-0.06,-0.07
19.92,-1.06,0.07,-0.18
19.97,-0.97,0.06,-0.09
20.02,-0.96,0.05,-0.08
20.08,-1.01,0.06,-0.08
20.13,-1.16,0.18,-0.15
20.18,-0.82,-0.02,0.00
20.24,-1.09,0.06,-0.16
20.29,-1.07,0.21,-0.14
20.34,-1.14,0.12,-0.06
20.40,-1.12,0.14,-0.11
20.45,-0.87,0.02,-0.12
20.50,-1.22,0.24,-0.13
20.56,-1.00,0.06,-0.13
20.61,-0.97,0.02,-0.12
20.67,-0.97,0.03,-0.09
20.72,-1.04,0.01,-0.09
20.77,-0.95,0.05,-0.15
20.83,-0.95,0.05,-0.08
20.88,-0.96,0.06,-0.12
20.93,-0.96,0.02,-0.06
20.98,-1.04,0.04,-0.03
21.04,-0.91,0.03,-0.13
21.09,-0.95,0.05,-0.09
21.14,-0.88,0.04,-0.07
21.20,-0.98,0.02,-0.07
21.25,-1.01,0.03,-0.07
21.31,-0.86,0.04,-0.06
21.36,-0.90,0.04,-0.13
21.41,-1.06,0.05,-0.10
21.47,-0.92,0.03,-0.09
21.52,-1.15,0.02,-0.11
21.57,-0.88,0.05,-0.07
21.62,-1.04,-0.01,-0.10
21.68,-1.05,0.05,-0.09
21.73,-0.92,0.01,0.04
21.79,-1.03,0.05,-0.12
21.84,-0.97,0.03,-0.10
21.89,-0.97,0.04,-0.12
21.95,-0.93,0.04,-0.06
22.00,-0.82,0.03,-0.07
22.05,-0.99,0.02,-0.04
22.11,-0.89,0.04,-0.19
22.16,-0.98,0.11,-0.12
22.21,-0.98,0.05,0.00
22.27,-0.90,0.03,-0.10
22.32,-0.97,-0.01,-0.07
22.37,-0.98,0.03,-0.08
22.43,-0.99,0.02,-0.13
22.48,-1.12,0.08,-0.12
22.53,-0.98,0.08,-0.13
22.59,-1.06,-0.00,-0.08
22.64,-0.98,0.04,-0.08
22.69,-0.96,0.03,-0.03
22.75,-1.14,0.03,-0.11
22.80,-0.88,0.07,-0.11
22.85,-0.93,0.04,-0.09
22.91,-0.89,-0.00,-0.07
22.96,-0.99,0.01,-0.07
23.01,-1.08,-0.01,-0.14
23.07,-1.11,0.05,-0.08
23.12,-0.88,0.03,-0.04
23.17,-1.04,0.02,-0.10
23.23,-0.96,0.05,-0.05
23.28,-0.96,0.06,-0.08
23.33,-0.96,-0.02,-0.05
23.39,-0.87,0.02,-0.04
23.44,-0.92,0.08,-0.04
23.49,-1.04,-0.04,-0.08
23.55,-0.97,0.05,-0.11
23.60,-0.92,0.04,-0.04
23.65,-0.86,0.02,-0.13
23.71,-0.92,0.08,-0.04
23.76,-0.90,0.07,-0.06
23.81,-1.07,0.04,-0.02
23.87,-0.93,0.04,-0.04
23.92,-1.01,0.05,-0.16
23.97,-1.15,0.03,-0.07
24.03,-0.96,0.02,-0.08
24.08,-1.04,0.04,-0.06
24.13,-0.93,0.01,-0.05
24.19,-0.90,0.01,-0.04
24.24,-0.85,0.03,-0.07
24.29,-1.00,0.06,-0.09
24.35,-0.93,0.03,-0.08
24.40,-1.02,0.02,-0.10
24.45,-1.01,0.05,-0.09
24.51,-0.90,0.05,-0.10
24.56,-0.94,0.05,-0.09
24.61,-0.99,0.04,-0.09
24.67,-0.97,0.01,-0.06
24.72,-1.00,0.04,-0.14
24.77,-0.96,0.05,-0.07
24.83,-0.98,0.04,-0.04
24.88,-1.00,-0.02,-0.13
24.93,-0.94,0.08,-0.10
24.99,-1.05,0.03,-0.10
25.04,-1.03,0.07,-0.16
25.09,-0.98,0.03,-0.06
25.15,-0.94,0.05,-0.09
25.20,-1.00,0.03,-0.10
25.25,-0.97,0.04,-0.05
25.31,-0.96,0.06,-0.11
25.36,-1.02,0.03,-0.08
25.41,-0.97,0.05,-0.04
25.47,-1.02,0.04,-0.12
25.52,-0.97,0.05,-0.06
25.57,-0.87,0.01,-0.05
25.63,-1.04,0.04,-0.08
25.68,-0.98,0.07,-0.10
25.73,-0.93,0.05,-0.06
25.79,-1.12,0.01,-0.10
25.84,-0.98,0.04,-0.07
25.89,-0.93,0.04,-0.09
25.95,-0.93,0.03,-0.08
26.00,-0.94,0.05,-0.04
26.05,-1.02,0.05,-0.10
26.11,-0.98,0.03,-0.05
26.16,-0.96,0.01,-0.09
26.21,-0.99,-0.00,-0.07
26.27,-0.95,0.07,-0.10
26.32,-0.94,0.05,-0.15
26.37,-0.99,0.01,-0.02
26.43,-1.03,0.01,-0.08
26.48,-0.95,0.06,-0.06
26.53,-1.01,0.05,-0.08
26.59,-1.05,0.06,-0.12
26.64,-0.95,0.05,-0.07
26.69,-0.93,0.02,-0.10
26.75,-0.93,0.03,-0.08
26.80,-0.99,0.05,-0.08
26.85,-0.97,0.09,-0.10
26.91,-1.04,0.04,-0.11
26.96,-1.06,0.08,-0.07
27.02,-1.06,0.03,-0.09
27.07,-0.98,0.05,-0.08
27.12,-1.03,0.04,-0.08
27.17,-1.02,0.04,-0.12
27.23,-1.00,0.03,-0.08
27.28,-1.09,0.03,-0.10
27.33,-1.02,-0.02,-0.12
27.39,-0.93,-0.01,-0.07
27.44,-1.03,0.03,-0.10
27.50,-0.98,0.03,-0.07
27.55,-0.99,0.04,-0.09
27.60,-1.07,0.04,-0.10
27.66,-0.98,0.02,-0.07
27.71,-0.93,0.02,-0.06
27.76,-0.93,0.01,-0.06
27.81,-0.97,0.05,-0.11
27.87,-0.93,0.04,-0.10
27.92,-0.95,0.05,-0.05
27.98,-0.99,0.05,-0.11
28.03,-1.02,0.04,-0.07
28.08,-0.98,0.07,-0.08
28.14,-0.86,0.07,-0.11
28.19,-0.99,0.04,-0.08
28.24,-0.95,0.03,-0.12
28.30,-0.94,0.02,-0.09
28.35,-1.02,0.01,-0.10
28.40,-1.00,0.07,-0.10
28.46,-0.92,0.02,-0.08
28.51,-0.99,0.02,-0.10
28.56,-1.00,0.05,-0.09
28.62,-0.99,0.01,-0.06
28.67,-0.98,0.03,-0.10
28.72,-1.03,0.01,-0.10
28.78,-0.97,0.03,-0.07
28.83,-1.08,0.02,-0.08
28.88,-1.00,0.03,-0.10
28.94,-1.03,0.02,-0.08
28.99,-1.00,0.10,-0.13
29.04,-1.01,0.06,-0.09
29.10,-0.88,0.02,-0.12
29.15,-0.90,0.06,-0.06
29.20,-1.04,0.03,-0.09
29.26,-1.02,0.04,-0.10
29.31,-0.99,-0.01,-0.09
29.36,-0.96,0.06,-0.13
29.42,-0.86,0.09,-0.06
29.47,-0.96,0.04,-0.03
29.52,-0.99,0.02,-0.08
29.58,-0.95,0.03,-0.07
29.63,-1.07,0.01,-0.05
29.68,-0.99,0.01,-0.05
29.74,-1.07,0.02,-0.11
29.79,-1.04,0.04,-0.13
29.84,-0.97,0.06,-0.04
29.90,-0.97,0.04,-0.08
29.95,-1.00,0.03,-0.07
30.00,-0.97,0.05,-0.13
30.06,-0.95,0.02,-0.12
30.11,-0.99,0.07,-0.08
30.16,-0.98,0.03,-0.03
30.22,-0.88,-0.01,-0.16
30.27,-0.96,0.01,-0.08
30.32,-1.05,0.04,-0.03
30.38,-0.95,0.03,-0.04
30.43,-1.04,0.05,-0.08
30.48,-0.98,0.05,-0.11
30.54,-0.94,0.05,-0.10
30.59,-1.00,0.08,-0.04
30.64,-0.98,0.00,-0.07
30.70,-0.99,0.04,-0.07
30.75,-1.09,0.08,-0.12
30.80,-0.99,0.02,-0.09
30.86,-0.99,0.04,-0.12
30.91,-0.99,0.02,-0.13
30.96,-1.02,0.02,-0.12
31.02,-1.01,0.05,-0.06
31.07,-0.98,0.10,-0.11
31.12,-0.99,0.03,-0.08
31.18,-1.04,0.11,-0.18
31.23,-1.02,0.05,-0.07
31.28,-1.03,0.00,-0.08
31.34,-1.05,0.07,-0.11
31.39,-1.00,0.13,-0.16
31.44,-0.96,0.02,-0.06
31.50,-1.00,0.03,-0.06
31.55,-1.00,0.04,-0.06
31.60,-0.93,0.08,-0.11
31.66,-1.02,0.04,-0.08
31.71,-0.96,0.07,-0.11
31.76,-0.98,0.04,-0.13
31.82,-0.94,0.04,-0.15
31.87,-0.96,0.03,-0.07
31.92,-1.01,0.03,0.03
31.98,-0.62,0.11,-0.00
32.03,-1.44,0.03,-0.04
32.08,-0.93,0.03,-0.08
32.14,-0.98,0.03,-0.09
32.19,-0.98,0.03,-0.09
32.25,-0.98,0.04,-0.09
32.30,-0.99,0.04,-0.09
32.35,-0.98,0.04,-0.09
32.40,-0.98,0.04,-0.09
32.46,-0.98,0.03,-0.08
32.51,-0.98,0.03,-0.09
32.56,-0.98,0.04,-0.09
32.62,-0.98,0.03,-0.09
32.67,-0.98,0.03,-0.08
32.73,-0.99,0.04,-0.08
32.78,-0.98,0.04,-0.09
32.83,-0.98,0.03,-0.09
32.88,-0.98,0.04,-0.08
32.94,-0.98,0.04,-0.08
32.99,-0.98,0.03,-0.08
33.04,-0.98,0.03,-0.08
33.10,-0.98,0.03,-0.09
33.15,-0.98,0.04,-0.08
33.21,-0.98,0.04,-0.08
33.26,-0.98,0.04,-0.08
33.31,-0.98,0.04,-0.08
33.37,-0.98,0.04,-0.08
33.42,-0.99,0.04,-0.08
33.47,-0.98,0.04,-0.08
33.53,-0.98,0.04,-0.08
33.58,-0.98,0.04,-0.08
33.63,-0.98,0.03,-0.09
33.69,-0.98,0.04,-0.08
33.74,-0.98,0.03,-0.08
33.79,-0.98,0.04,-0.09
33.85,-1.01,0.03,-0.10
33.90,-0.98,0.04,-0.09
33.95,-0.98,0.03,-0.09
34.01,-0.98,0.03,-0.08
34.06,-0.98,0.03,-0.09
34.11,-0.98,0.03,-0.08
34.17,-0.98,0.04,-0.08
34.22,-0.98,0.04,-0.08
34.27,-0.98,0.04,-0.09
34.33,-0.98,0.03,-0.08
34.38,-0.98,0.04,-0.08
34.43,-0.98,0.04,-0.09
34.49,-0.98,0.04,-0.09
34.54,-0.98,0.03,-0.08
34.59,-0.98,0.03,-0.08
34.65,-0.98,0.03,-0.08
34.70,-0.98,0.04,-0.09
34.75,-0.98,0.03,-0.08
34.81,-0.98,0.03,-0.08
34.86,-0.98,0.03,-0.08
34.91,-0.98,0.04,-0.08
34.97,-0.98,0.03,-0.09
35.02,-0.98,0.03,-0.08
35.07,-0.98,0.03,-0.08
35.13,-0.98,0.04,-0.08
35.18,-0.98,0.04,-0.09
35.23,-0.98,0.03,-0.08
35.29,-0.98,0.04,-0.08
35.34,-0.98,0.04,-0.08
35.39,-0.99,0.03,-0.08
35.45,-0.99,0.03,-0.08
35.50,-0.98,0.04,-0.09
35.55,-0.98,0.03,-0.08
